date,wavelength1,wavelength2,wavelength3,wavelength4,wavelength5,wavelength6,wavelength7,wavelength8,wavelength9,wavelength10,wavelength11,wavelength12,wavelength13,wavelength14,wavelength15,wavelength16,wavelength17,wavelength18,solar1,solar2,solar3
2023-07-19 10:03:39,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,792,336,289
2023-07-19 10:03:39,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,280.28,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,800,341,286
2023-07-19 10:03:40,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,801,342,287
2023-07-19 10:03:41,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,280.28,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,341,286
2023-07-19 10:03:42,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,815,351,290
2023-07-19 10:03:43,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,341,287
2023-07-19 10:03:44,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,347,288
2023-07-19 10:03:44,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,280.28,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,806,345,288
2023-07-19 10:03:45,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,340,286
2023-07-19 10:03:46,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,280.28,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,801,341,287
2023-07-19 10:03:47,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,804,342,288
2023-07-19 10:03:48,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,344,290
2023-07-19 10:03:49,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,791,336,288
2023-07-19 10:03:49,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,792,337,290
2023-07-19 10:03:50,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,278.06,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,805,344,287
2023-07-19 10:03:51,10.87,41.81,17.16,44.75,17.49,21.82,42.52,34.86,273.63,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,786,336,285
2023-07-19 10:03:52,10.03,40.81,17.16,44.75,16.73,21.82,42.52,34.34,271.42,20.85,5.18,3.85,5.51,2.52,6.46,2.26,1.34,0.99,767,323,278
2023-07-19 10:03:53,10.03,40.81,17.16,43.85,16.73,21.12,41.40,33.82,269.20,20.85,5.18,3.37,4.72,2.52,6.46,2.26,1.34,0.99,780,329,276
2023-07-19 10:03:54,10.03,40.81,17.16,43.85,16.73,21.12,41.40,33.82,269.20,20.42,5.18,3.37,4.72,2.52,6.46,2.26,1.34,0.99,805,345,287
2023-07-19 10:03:54,10.03,39.82,17.16,36.69,15.97,20.42,33.57,29.66,230.43,20.42,6.22,3.37,4.72,2.52,5.65,1.13,1.34,0.99,784,330,279
2023-07-19 10:03:55,4.18,18.91,13.35,14.32,9.89,12.67,27.41,13.53,84.19,10.64,4.14,3.85,3.15,1.68,3.23,1.13,0.67,0.99,787,332,281
2023-07-19 10:03:56,6.69,23.89,11.44,17.00,7.61,9.15,26.29,10.93,117.43,7.23,4.14,2.89,3.93,1.68,2.42,1.13,0.67,0.99,807,348,289
2023-07-19 10:03:57,7.53,27.87,15.25,18.79,9.89,11.26,25.74,13.01,130.72,16.17,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,793,337,283
2023-07-19 10:03:58,3.34,16.92,12.39,12.53,8.37,12.67,30.21,11.97,72.01,7.23,5.18,3.85,3.15,1.68,3.23,1.13,0.67,0.99,785,329,279
2023-07-19 10:03:59,3.34,15.93,11.44,16.11,9.13,16.19,32.45,15.61,101.92,8.08,5.18,4.33,3.15,1.68,4.04,1.13,0.67,0.99,789,333,282
2023-07-19 10:03:59,3.34,15.93,11.44,17.00,9.89,11.97,31.89,14.57,103.03,8.51,4.14,3.85,3.15,1.68,4.04,1.13,0.67,0.99,797,341,285
2023-07-19 10:04:00,3.34,16.92,11.44,17.00,9.89,12.67,31.89,15.09,103.03,8.51,5.18,3.85,3.15,1.68,4.04,1.13,0.67,0.99,801,344,286
2023-07-19 10:04:01,3.34,16.92,11.44,17.00,9.89,14.08,32.45,15.61,105.24,8.51,5.18,3.85,3.15,1.68,4.04,1.13,0.67,0.99,794,341,284
2023-07-19 10:04:02,3.34,16.92,11.44,17.00,9.89,14.08,32.45,15.09,103.03,8.51,5.18,3.85,3.15,1.68,4.04,1.13,0.67,0.99,802,342,286
2023-07-19 10:04:03,4.18,17.92,11.44,18.79,10.65,15.49,33.57,17.17,114.11,8.93,5.18,4.33,3.15,1.68,4.04,1.13,0.67,0.99,790,339,285
2023-07-19 10:04:04,5.85,27.87,14.30,19.69,11.41,13.38,30.77,18.73,132.94,12.76,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,795,338,284
2023-07-19 10:04:04,5.85,27.87,15.25,19.69,10.65,13.38,30.21,18.21,131.83,12.76,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,789,337,286
2023-07-19 10:04:05,5.02,22.90,14.30,17.90,10.65,11.97,30.21,16.13,114.11,11.49,5.18,3.37,3.93,1.68,4.04,1.13,1.34,0.99,804,346,287
2023-07-19 10:04:06,5.85,25.88,14.30,15.21,9.89,11.97,29.65,15.09,104.14,11.06,5.18,3.37,3.93,1.68,4.04,1.13,0.67,0.99,803,346,287
2023-07-19 10:04:07,5.85,27.87,15.25,17.90,10.65,13.38,30.21,17.17,117.43,12.34,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,794,336,283
2023-07-19 10:04:08,5.85,28.87,15.25,17.90,10.65,13.38,30.21,17.69,121.86,12.34,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,789,337,287
2023-07-19 10:04:09,6.69,29.86,15.25,18.79,10.65,14.08,29.65,17.69,125.18,12.76,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,799,340,285
2023-07-19 10:04:09,6.69,29.86,15.25,17.90,10.65,14.08,28.53,17.17,121.86,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,790,336,283
2023-07-19 10:04:10,6.69,30.86,15.25,17.90,10.65,14.08,28.53,17.69,127.40,13.61,5.18,3.37,4.72,2.52,4.04,1.13,1.34,0.99,789,339,286
2023-07-19 10:04:11,6.69,31.86,15.25,18.79,10.65,14.08,28.53,18.21,129.62,14.04,5.18,3.37,4.72,2.52,4.04,1.13,1.34,0.99,780,330,285
2023-07-19 10:04:12,6.69,31.86,15.25,18.79,10.65,14.08,29.09,18.21,131.83,14.04,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,790,337,284
2023-07-19 10:04:13,6.69,30.86,15.25,18.79,10.65,14.08,29.09,18.21,128.51,14.04,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,786,334,283
2023-07-19 10:04:14,6.69,30.86,15.25,17.90,10.65,14.08,29.09,17.69,125.18,13.61,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,788,335,282
2023-07-19 10:04:14,6.69,30.86,15.25,17.90,10.65,14.08,29.65,17.69,124.08,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,792,339,284
2023-07-19 10:04:15,6.69,30.86,15.25,18.79,10.65,14.08,29.09,17.69,127.40,13.61,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,790,336,283
2023-07-19 10:04:16,6.69,29.86,15.25,17.90,10.65,13.38,29.65,17.69,127.40,13.61,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,798,341,285
2023-07-19 10:04:17,6.69,29.86,15.25,17.90,10.65,13.38,29.65,17.69,125.18,13.61,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,786,331,282
2023-07-19 10:04:18,6.69,28.87,15.25,17.90,10.65,13.38,29.65,17.69,124.08,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,781,332,286
2023-07-19 10:04:19,6.69,28.87,15.25,17.00,10.65,13.38,29.09,16.65,118.54,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,786,333,282
2023-07-19 10:04:20,6.69,29.86,15.25,17.90,10.65,14.08,29.09,17.17,120.75,12.76,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,801,346,286
2023-07-19 10:04:20,8.36,30.86,14.30,23.27,10.65,19.71,36.37,20.81,159.53,15.32,5.18,5.30,4.72,2.52,4.04,2.26,1.34,0.99,795,341,286
2023-07-19 10:04:21,10.87,41.81,17.16,45.64,17.49,23.93,43.64,35.39,276.96,21.27,6.22,5.30,5.51,3.36,7.27,2.26,1.34,0.99,799,343,287
2023-07-19 10:04:22,10.87,42.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,798,339,286
2023-07-19 10:04:23,10.87,42.81,17.16,45.64,17.49,22.53,42.52,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,788,335,287
2023-07-19 10:04:24,10.87,41.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,798,342,287
2023-07-19 10:04:25,10.87,41.81,17.16,45.64,17.49,22.53,41.40,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,787,334,287
2023-07-19 10:04:25,10.87,41.81,17.16,45.64,17.49,22.53,41.40,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,790,340,289
2023-07-19 10:04:26,10.87,41.81,17.16,45.64,17.49,22.53,41.40,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,798,343,286
2023-07-19 10:04:27,10.87,41.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,800,346,289
2023-07-19 10:04:28,10.87,41.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.33,5.51,2.52,6.46,2.26,1.34,0.99,801,346,288
2023-07-19 10:04:29,10.87,42.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,799,346,290
2023-07-19 10:04:30,10.87,42.81,17.16,45.64,17.49,22.53,42.52,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,796,344,287
2023-07-19 10:04:31,10.87,41.81,17.16,45.64,17.49,22.53,42.52,35.39,278.06,21.27,6.22,4.33,5.51,2.52,6.46,2.26,1.34,0.99,796,341,285
2023-07-19 10:04:31,10.87,41.81,17.16,45.64,17.49,22.53,42.52,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,785,334,288
2023-07-19 10:04:32,10.87,42.81,17.16,45.64,17.49,22.53,41.96,35.39,278.06,21.27,6.22,4.81,5.51,2.52,6.46,2.26,1.34,0.99,806,349,288
2023-07-19 10:04:33,5.02,22.90,15.25,13.42,9.89,12.67,29.65,13.53,88.63,13.19,5.18,3.37,3.15,1.68,3.23,1.13,1.34,0.99,802,347,288
2023-07-19 10:04:34,5.85,27.87,14.30,18.79,10.65,13.38,28.53,17.17,122.97,11.91,5.18,3.37,3.93,1.68,4.04,1.13,1.34,0.99,789,336,282
2023-07-19 10:04:35,7.53,31.86,16.21,23.27,11.41,15.49,29.09,20.29,150.66,14.46,5.18,3.37,4.72,2.52,4.04,1.13,1.34,0.99,798,346,286
2023-07-19 10:04:36,6.69,31.86,16.21,22.37,11.41,15.49,29.09,19.77,146.23,14.89,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,779,330,284
2023-07-19 10:04:36,5.85,25.88,15.25,17.90,10.65,13.38,28.53,16.65,113.00,12.34,5.18,3.37,3.93,1.68,4.04,1.13,1.34,0.99,804,347,287
2023-07-19 10:04:37,5.85,25.88,14.30,19.69,10.65,14.78,29.65,17.69,119.64,11.49,5.18,3.37,3.93,1.68,4.04,1.13,1.34,0.99,792,339,286
2023-07-19 10:04:38,6.69,28.87,15.25,22.37,11.41,14.78,30.21,20.29,137.37,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,795,337,283
2023-07-19 10:04:39,5.85,28.87,15.25,21.48,11.41,14.78,30.21,19.77,135.15,13.19,5.18,3.37,3.93,2.52,4.04,1.13,1.34,0.99,790,335,282
2023-07-19 10:04:40,7.53,32.85,16.21,19.69,10.65,15.49,27.41,19.25,135.15,14.04,5.18,3.37,4.72,2.52,4.04,1.13,1.34,0.99,789,337,284
2023-07-19 10:04:40,9.20,37.83,16.21,29.53,12.93,19.01,29.65,26.02,193.87,17.44,5.18,3.37,4.72,2.52,4.84,1.13,1.34,0.99,792,342,285
2023-07-19 10:04:41,10.03,40.81,17.16,43.85,16.73,21.12,40.84,33.82,266.99,20.42,6.22,3.37,4.72,2.52,6.46,2.26,1.34,0.99,784,333,286
2023-07-19 10:04:42,10.03,40.81,17.16,43.85,16.73,21.12,41.96,33.82,266.99,20.42,5.18,3.37,5.51,2.52,6.46,2.26,1.34,0.99,785,333,286
2023-07-19 10:04:43,10.87,41.81,17.16,44.75,16.73,21.82,42.52,34.34,272.52,20.85,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,346,287
2023-07-19 10:04:44,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,276.96,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,340,286
2023-07-19 10:04:45,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,800,344,289
2023-07-19 10:04:46,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,791,339,290
2023-07-19 10:04:46,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,809,351,290
2023-07-19 10:04:47,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,800,341,288
2023-07-19 10:04:48,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,802,345,288
2023-07-19 10:04:49,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,812,353,291
2023-07-19 10:04:50,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,797,343,290
2023-07-19 10:04:51,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,804,344,288
2023-07-19 10:04:51,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,805,345,289
2023-07-19 10:04:52,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,814,353,291
2023-07-19 10:04:53,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,813,352,291
2023-07-19 10:04:54,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,790,336,289
2023-07-19 10:04:55,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,799,345,290
2023-07-19 10:04:56,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,805,346,288
2023-07-19 10:04:56,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,791,338,289
2023-07-19 10:04:57,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,798,340,286
2023-07-19 10:04:58,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,809,350,289
2023-07-19 10:04:59,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.70,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,815,352,293
2023-07-19 10:05:00,10.87,42.81,18.12,45.64,17.49,22.53,43.64,35.39,279.17,21.27,6.22,3.85,5.51,2.52,6.46,2.26,1.34,0.99,792,335,289
