date,value
2023-07-19 10:03:40,0.96
2023-07-19 10:03:40,21.0
2023-07-19 10:03:40,75.0
2023-07-19 10:03:40,273.0
2023-07-19 10:03:41,8.67
2023-07-19 10:03:41,29.86
2023-07-19 10:03:41,14.1
2023-07-19 10:03:41,29.78
2023-07-19 10:03:41,12.76
2023-07-19 10:03:41,20.68
2023-07-19 10:03:41,37.59
2023-07-19 10:03:41,24.57
2023-07-19 10:03:41,218.66
2023-07-19 10:03:41,15.08
2023-07-19 10:03:41,6.03
2023-07-19 10:03:41,5.34
2023-07-19 10:03:41,5.04
2023-07-19 10:03:41,3.38
2023-07-19 10:03:41,5.87
2023-07-19 10:03:41,2.2
2023-07-19 10:03:41,1.25
2023-07-19 10:03:41,0.96
2023-07-19 10:03:41,23.0
2023-07-19 10:03:41,78.0
2023-07-19 10:03:41,274.0
2023-07-19 10:03:42,8.67
2023-07-19 10:03:42,29.86
2023-07-19 10:03:42,14.1
2023-07-19 10:03:42,29.78
2023-07-19 10:03:42,12.76
2023-07-19 10:03:42,20.68
2023-07-19 10:03:42,37.59
2023-07-19 10:03:42,24.57
2023-07-19 10:03:42,218.66
2023-07-19 10:03:42,15.08
2023-07-19 10:03:42,6.03
2023-07-19 10:03:42,5.34
2023-07-19 10:03:42,5.04
2023-07-19 10:03:42,2.53
2023-07-19 10:03:42,5.87
2023-07-19 10:03:42,2.2
2023-07-19 10:03:42,1.25
2023-07-19 10:03:42,0.96
2023-07-19 10:03:42,23.0
2023-07-19 10:03:42,77.0
2023-07-19 10:03:42,272.0
2023-07-19 10:03:43,8.67
2023-07-19 10:03:43,29.86
2023-07-19 10:03:43,14.1
2023-07-19 10:03:43,29.78
2023-07-19 10:03:43,12.76
2023-07-19 10:03:43,20.68
2023-07-19 10:03:43,37.59
2023-07-19 10:03:43,24.09
2023-07-19 10:03:43,218.66
2023-07-19 10:03:43,15.08
2023-07-19 10:03:43,6.03
2023-07-19 10:03:43,5.34
2023-07-19 10:03:43,5.04
2023-07-19 10:03:43,3.38
2023-07-19 10:03:43,5.87
2023-07-19 10:03:43,2.2
2023-07-19 10:03:43,1.25
2023-07-19 10:03:43,0.96
2023-07-19 10:03:43,23.0
2023-07-19 10:03:43,77.0
2023-07-19 10:03:43,273.0
2023-07-19 10:03:44,8.67
2023-07-19 10:03:44,29.86
2023-07-19 10:03:44,14.1
2023-07-19 10:03:44,29.78
2023-07-19 10:03:44,12.76
2023-07-19 10:03:44,20.68
2023-07-19 10:03:44,37.59
2023-07-19 10:03:44,24.09
2023-07-19 10:03:44,218.66
2023-07-19 10:03:44,15.08
2023-07-19 10:03:44,6.03
2023-07-19 10:03:44,5.34
2023-07-19 10:03:44,5.04
2023-07-19 10:03:44,3.38
2023-07-19 10:03:44,5.87
2023-07-19 10:03:44,2.2
2023-07-19 10:03:44,1.25
2023-07-19 10:03:44,1.93
2023-07-19 10:03:44,22.0
2023-07-19 10:03:44,78.0
2023-07-19 10:03:44,276.0
2023-07-19 10:03:44,8.67
2023-07-19 10:03:44,29.86
2023-07-19 10:03:44,14.1
2023-07-19 10:03:44,29.78
2023-07-19 10:03:44,12.76
2023-07-19 10:03:44,20.68
2023-07-19 10:03:44,37.59
2023-07-19 10:03:44,24.09
2023-07-19 10:03:44,218.66
2023-07-19 10:03:44,15.08
2023-07-19 10:03:44,6.03
2023-07-19 10:03:44,5.34
2023-07-19 10:03:44,5.04
2023-07-19 10:03:44,2.53
2023-07-19 10:03:44,5.87
2023-07-19 10:03:44,2.2
2023-07-19 10:03:44,1.25
2023-07-19 10:03:44,0.96
2023-07-19 10:03:44,23.0
2023-07-19 10:03:44,78.0
2023-07-19 10:03:44,274.0
2023-07-19 10:03:45,8.67
2023-07-19 10:03:45,29.86
2023-07-19 10:03:45,14.1
2023-07-19 10:03:45,29.78
2023-07-19 10:03:45,12.76
2023-07-19 10:03:45,20.68
2023-07-19 10:03:45,37.59
2023-07-19 10:03:45,24.09
2023-07-19 10:03:45,217.47
2023-07-19 10:03:45,15.08
2023-07-19 10:03:45,7.03
2023-07-19 10:03:45,5.34
2023-07-19 10:03:45,5.04
2023-07-19 10:03:45,2.53
2023-07-19 10:03:45,5.87
2023-07-19 10:03:45,2.2
2023-07-19 10:03:45,1.25
2023-07-19 10:03:45,0.96
2023-07-19 10:03:45,23.0
2023-07-19 10:03:45,77.0
2023-07-19 10:03:45,274.0
2023-07-19 10:03:46,8.67
2023-07-19 10:03:46,29.86
2023-07-19 10:03:46,14.1
2023-07-19 10:03:46,29.78
2023-07-19 10:03:46,13.47
2023-07-19 10:03:46,21.31
2023-07-19 10:03:46,37.59
2023-07-19 10:03:46,24.57
2023-07-19 10:03:46,217.47
2023-07-19 10:03:46,15.08
2023-07-19 10:03:46,7.03
2023-07-19 10:03:46,5.34
2023-07-19 10:03:46,5.04
2023-07-19 10:03:46,2.53
2023-07-19 10:03:46,5.87
2023-07-19 10:03:46,2.2
2023-07-19 10:03:46,1.25
2023-07-19 10:03:46,0.96
2023-07-19 10:03:46,23.0
2023-07-19 10:03:46,77.0
2023-07-19 10:03:46,273.0
2023-07-19 10:03:47,8.67
2023-07-19 10:03:47,28.89
2023-07-19 10:03:47,14.1
2023-07-19 10:03:47,29.78
2023-07-19 10:03:47,12.76
2023-07-19 10:03:47,21.31
2023-07-19 10:03:47,37.59
2023-07-19 10:03:47,24.57
2023-07-19 10:03:47,217.47
2023-07-19 10:03:47,14.67
2023-07-19 10:03:47,7.03
2023-07-19 10:03:47,5.34
2023-07-19 10:03:47,5.04
2023-07-19 10:03:47,2.53
2023-07-19 10:03:47,5.87
2023-07-19 10:03:47,2.2
2023-07-19 10:03:47,1.25
2023-07-19 10:03:47,0.96
2023-07-19 10:03:47,20.0
2023-07-19 10:03:47,74.0
2023-07-19 10:03:47,273.0
2023-07-19 10:03:48,8.67
2023-07-19 10:03:48,28.89
2023-07-19 10:03:48,14.1
2023-07-19 10:03:48,29.78
2023-07-19 10:03:48,12.76
2023-07-19 10:03:48,20.68
2023-07-19 10:03:48,37.59
2023-07-19 10:03:48,24.09
2023-07-19 10:03:48,216.27
2023-07-19 10:03:48,14.67
2023-07-19 10:03:48,7.03
2023-07-19 10:03:48,5.34
2023-07-19 10:03:48,5.04
2023-07-19 10:03:48,2.53
2023-07-19 10:03:48,5.87
2023-07-19 10:03:48,2.2
2023-07-19 10:03:48,1.25
2023-07-19 10:03:48,0.96
2023-07-19 10:03:48,22.0
2023-07-19 10:03:48,77.0
2023-07-19 10:03:48,274.0
2023-07-19 10:03:49,8.67
2023-07-19 10:03:49,29.86
2023-07-19 10:03:49,14.1
2023-07-19 10:03:49,29.78
2023-07-19 10:03:49,13.47
2023-07-19 10:03:49,21.31
2023-07-19 10:03:49,37.59
2023-07-19 10:03:49,25.05
2023-07-19 10:03:49,218.66
2023-07-19 10:03:49,14.67
2023-07-19 10:03:49,7.03
2023-07-19 10:03:49,5.34
2023-07-19 10:03:49,5.04
2023-07-19 10:03:49,2.53
2023-07-19 10:03:49,5.87
2023-07-19 10:03:49,2.2
2023-07-19 10:03:49,1.25
2023-07-19 10:03:49,0.96
2023-07-19 10:03:49,21.0
2023-07-19 10:03:49,75.0
2023-07-19 10:03:49,273.0
2023-07-19 10:03:50,8.67
2023-07-19 10:03:50,28.89
2023-07-19 10:03:50,14.1
2023-07-19 10:03:50,29.78
2023-07-19 10:03:50,13.47
2023-07-19 10:03:50,21.31
2023-07-19 10:03:50,37.08
2023-07-19 10:03:50,24.57
2023-07-19 10:03:50,215.08
2023-07-19 10:03:50,14.67
2023-07-19 10:03:50,7.03
2023-07-19 10:03:50,5.34
2023-07-19 10:03:50,5.04
2023-07-19 10:03:50,2.53
2023-07-19 10:03:50,5.87
2023-07-19 10:03:50,2.2
2023-07-19 10:03:50,1.25
2023-07-19 10:03:50,0.96
2023-07-19 10:03:50,21.0
2023-07-19 10:03:50,74.0
2023-07-19 10:03:50,270.0
2023-07-19 10:03:50,8.67
2023-07-19 10:03:50,27.93
2023-07-19 10:03:50,14.1
2023-07-19 10:03:50,29.78
2023-07-19 10:03:50,12.76
2023-07-19 10:03:50,20.06
2023-07-19 10:03:50,36.56
2023-07-19 10:03:50,24.09
2023-07-19 10:03:50,213.88
2023-07-19 10:03:50,14.27
2023-07-19 10:03:50,6.03
2023-07-19 10:03:50,4.93
2023-07-19 10:03:50,5.04
2023-07-19 10:03:50,2.53
2023-07-19 10:03:50,5.87
2023-07-19 10:03:50,2.2
2023-07-19 10:03:50,1.25
2023-07-19 10:03:50,0.96
2023-07-19 10:03:50,21.0
2023-07-19 10:03:50,76.0
2023-07-19 10:03:50,271.0
2023-07-19 10:03:51,6.94
2023-07-19 10:03:51,24.08
2023-07-19 10:03:51,13.22
2023-07-19 10:03:51,27.15
2023-07-19 10:03:51,12.76
2023-07-19 10:03:51,18.18
2023-07-19 10:03:51,35.02
2023-07-19 10:03:51,22.16
2023-07-19 10:03:51,198.35
2023-07-19 10:03:51,13.04
2023-07-19 10:03:51,6.03
2023-07-19 10:03:51,4.93
2023-07-19 10:03:51,5.04
2023-07-19 10:03:51,2.53
2023-07-19 10:03:51,5.03
2023-07-19 10:03:51,2.2
2023-07-19 10:03:51,1.25
2023-07-19 10:03:51,0.96
2023-07-19 10:03:51,21.0
2023-07-19 10:03:51,74.0
2023-07-19 10:03:51,269.0
2023-07-19 10:03:52,6.94
2023-07-19 10:03:52,24.08
2023-07-19 10:03:52,12.34
2023-07-19 10:03:52,27.15
2023-07-19 10:03:52,12.05
2023-07-19 10:03:52,18.18
2023-07-19 10:03:52,33.99
2023-07-19 10:03:52,21.2
2023-07-19 10:03:52,184.01
2023-07-19 10:03:52,11.82
2023-07-19 10:03:52,6.03
2023-07-19 10:03:52,4.93
2023-07-19 10:03:52,4.2
2023-07-19 10:03:52,2.53
2023-07-19 10:03:52,5.03
2023-07-19 10:03:52,2.2
2023-07-19 10:03:52,1.25
2023-07-19 10:03:52,0.96
2023-07-19 10:03:52,21.0
2023-07-19 10:03:52,74.0
2023-07-19 10:03:52,268.0
2023-07-19 10:03:53,6.94
2023-07-19 10:03:53,23.12
2023-07-19 10:03:53,13.22
2023-07-19 10:03:53,26.28
2023-07-19 10:03:53,12.05
2023-07-19 10:03:53,18.18
2023-07-19 10:03:53,33.99
2023-07-19 10:03:53,20.72
2023-07-19 10:03:53,176.84
2023-07-19 10:03:53,11.41
2023-07-19 10:03:53,6.03
2023-07-19 10:03:53,4.93
2023-07-19 10:03:53,4.2
2023-07-19 10:03:53,2.53
2023-07-19 10:03:53,5.03
2023-07-19 10:03:53,2.2
2023-07-19 10:03:53,1.25
2023-07-19 10:03:53,0.96
2023-07-19 10:03:53,23.0
2023-07-19 10:03:53,76.0
2023-07-19 10:03:53,272.0
2023-07-19 10:03:54,7.81
2023-07-19 10:03:54,24.08
2023-07-19 10:03:54,11.45
2023-07-19 10:03:54,28.9
2023-07-19 10:03:54,12.05
2023-07-19 10:03:54,18.8
2023-07-19 10:03:54,35.53
2023-07-19 10:03:54,23.12
2023-07-19 10:03:54,204.32
2023-07-19 10:03:54,11.82
2023-07-19 10:03:54,6.03
2023-07-19 10:03:54,4.93
2023-07-19 10:03:54,4.2
2023-07-19 10:03:54,2.53
2023-07-19 10:03:54,5.03
2023-07-19 10:03:54,2.2
2023-07-19 10:03:54,1.25
2023-07-19 10:03:54,0.96
