date,value
2023-04-20 14:36:37,1.93
2023-04-20 14:36:37,96.0
2023-04-20 14:36:37,53.0
2023-04-20 14:36:37,6.0
2023-04-20 14:36:38,5.2
2023-04-20 14:36:38,40.45
2023-04-20 14:36:38,29.96
2023-04-20 14:36:38,15.77
2023-04-20 14:36:38,12.76
2023-04-20 14:36:38,38.86
2023-04-20 14:36:38,33.99
2023-04-20 14:36:38,26.02
2023-04-20 14:36:38,120.68
2023-04-20 14:36:38,15.08
2023-04-20 14:36:38,12.06
2023-04-20 14:36:38,7.81
2023-04-20 14:36:38,5.88
2023-04-20 14:36:38,4.22
2023-04-20 14:36:38,5.03
2023-04-20 14:36:38,2.2
2023-04-20 14:36:38,2.51
2023-04-20 14:36:38,1.93
2023-04-20 14:36:38,92.0
2023-04-20 14:36:38,51.0
2023-04-20 14:36:38,6.0
2023-04-20 14:36:39,5.2
2023-04-20 14:36:39,40.45
2023-04-20 14:36:39,29.96
2023-04-20 14:36:39,15.77
2023-04-20 14:36:39,12.76
2023-04-20 14:36:39,38.23
2023-04-20 14:36:39,33.99
2023-04-20 14:36:39,26.02
2023-04-20 14:36:39,120.68
2023-04-20 14:36:39,15.08
2023-04-20 14:36:39,13.06
2023-04-20 14:36:39,7.81
2023-04-20 14:36:39,5.88
2023-04-20 14:36:39,4.22
2023-04-20 14:36:39,5.03
2023-04-20 14:36:39,2.2
2023-04-20 14:36:39,2.51
2023-04-20 14:36:39,1.93
2023-04-20 14:36:39,94.0
2023-04-20 14:36:39,53.0
2023-04-20 14:36:39,5.0
2023-04-20 14:36:40,5.2
2023-04-20 14:36:40,40.45
2023-04-20 14:36:40,29.96
2023-04-20 14:36:40,15.77
2023-04-20 14:36:40,12.76
2023-04-20 14:36:40,38.86
2023-04-20 14:36:40,33.99
2023-04-20 14:36:40,26.02
2023-04-20 14:36:40,120.68
2023-04-20 14:36:40,15.08
2023-04-20 14:36:40,13.06
2023-04-20 14:36:40,7.81
2023-04-20 14:36:40,5.88
2023-04-20 14:36:40,4.22
2023-04-20 14:36:40,5.03
2023-04-20 14:36:40,2.2
2023-04-20 14:36:40,2.51
2023-04-20 14:36:40,1.93
2023-04-20 14:36:40,95.0
2023-04-20 14:36:40,53.0
2023-04-20 14:36:40,7.0
2023-04-20 14:36:40,5.2
2023-04-20 14:36:40,40.45
2023-04-20 14:36:40,29.96
2023-04-20 14:36:40,15.77
2023-04-20 14:36:40,12.76
2023-04-20 14:36:40,38.86
2023-04-20 14:36:40,33.99
2023-04-20 14:36:40,26.02
2023-04-20 14:36:40,120.68
2023-04-20 14:36:40,15.08
2023-04-20 14:36:40,12.06
2023-04-20 14:36:40,7.81
2023-04-20 14:36:40,5.88
2023-04-20 14:36:40,4.22
2023-04-20 14:36:40,5.03
2023-04-20 14:36:40,2.2
2023-04-20 14:36:40,2.51
2023-04-20 14:36:40,1.93
2023-04-20 14:36:40,95.0
2023-04-20 14:36:40,53.0
2023-04-20 14:36:40,6.0
2023-04-20 14:36:41,5.2
2023-04-20 14:36:41,40.45
2023-04-20 14:36:41,29.96
2023-04-20 14:36:41,15.77
2023-04-20 14:36:41,12.76
2023-04-20 14:36:41,38.23
2023-04-20 14:36:41,33.99
2023-04-20 14:36:41,26.02
2023-04-20 14:36:41,120.68
2023-04-20 14:36:41,15.08
2023-04-20 14:36:41,12.06
2023-04-20 14:36:41,7.81
2023-04-20 14:36:41,5.88
2023-04-20 14:36:41,4.22
2023-04-20 14:36:41,5.03
2023-04-20 14:36:41,2.2
2023-04-20 14:36:41,2.51
2023-04-20 14:36:41,1.93
2023-04-20 14:36:41,92.0
2023-04-20 14:36:41,51.0
2023-04-20 14:36:41,6.0
2023-04-20 14:36:42,5.2
2023-04-20 14:36:42,40.45
2023-04-20 14:36:42,29.96
2023-04-20 14:36:42,15.77
2023-04-20 14:36:42,12.76
2023-04-20 14:36:42,38.86
2023-04-20 14:36:42,33.99
2023-04-20 14:36:42,26.02
2023-04-20 14:36:42,120.68
2023-04-20 14:36:42,15.08
2023-04-20 14:36:42,12.06
2023-04-20 14:36:42,7.81
2023-04-20 14:36:42,5.88
2023-04-20 14:36:42,4.22
2023-04-20 14:36:42,5.03
2023-04-20 14:36:42,2.2
2023-04-20 14:36:42,2.51
2023-04-20 14:36:42,1.93
2023-04-20 14:36:42,91.0
2023-04-20 14:36:42,50.0
2023-04-20 14:36:42,6.0
2023-04-20 14:36:43,5.2
2023-04-20 14:36:43,40.45
2023-04-20 14:36:43,29.96
2023-04-20 14:36:43,15.77
2023-04-20 14:36:43,12.76
2023-04-20 14:36:43,38.86
2023-04-20 14:36:43,33.99
2023-04-20 14:36:43,26.02
2023-04-20 14:36:43,120.68
2023-04-20 14:36:43,15.08
2023-04-20 14:36:43,13.06
2023-04-20 14:36:43,7.81
2023-04-20 14:36:43,5.88
2023-04-20 14:36:43,4.22
2023-04-20 14:36:43,5.03
2023-04-20 14:36:43,2.2
2023-04-20 14:36:43,2.51
2023-04-20 14:36:43,1.93
2023-04-20 14:36:43,91.0
2023-04-20 14:36:43,51.0
2023-04-20 14:36:43,6.0
2023-04-20 14:36:44,5.2
2023-04-20 14:36:44,40.45
2023-04-20 14:36:44,29.96
2023-04-20 14:36:44,15.77
2023-04-20 14:36:44,12.76
2023-04-20 14:36:44,38.86
2023-04-20 14:36:44,33.99
2023-04-20 14:36:44,26.02
2023-04-20 14:36:44,120.68
2023-04-20 14:36:44,15.08
2023-04-20 14:36:44,13.06
2023-04-20 14:36:44,7.81
2023-04-20 14:36:44,5.88
2023-04-20 14:36:44,4.22
2023-04-20 14:36:44,5.03
2023-04-20 14:36:44,2.2
2023-04-20 14:36:44,2.51
2023-04-20 14:36:44,1.93
2023-04-20 14:36:44,94.0
2023-04-20 14:36:44,52.0
2023-04-20 14:36:44,6.0
2023-04-20 14:36:45,5.2
2023-04-20 14:36:45,40.45
2023-04-20 14:36:45,29.96
2023-04-20 14:36:45,15.77
2023-04-20 14:36:45,12.76
2023-04-20 14:36:45,38.23
2023-04-20 14:36:45,33.99
2023-04-20 14:36:45,26.02
2023-04-20 14:36:45,119.49
2023-04-20 14:36:45,15.08
2023-04-20 14:36:45,13.06
2023-04-20 14:36:45,7.81
2023-04-20 14:36:45,5.88
2023-04-20 14:36:45,4.22
2023-04-20 14:36:45,5.03
2023-04-20 14:36:45,2.2
2023-04-20 14:36:45,2.51
2023-04-20 14:36:45,1.93
2023-04-20 14:36:45,95.0
2023-04-20 14:36:45,53.0
2023-04-20 14:36:45,6.0
2023-04-20 14:36:45,5.2
2023-04-20 14:36:45,40.45
2023-04-20 14:36:45,29.96
2023-04-20 14:36:45,15.77
2023-04-20 14:36:45,12.76
2023-04-20 14:36:45,38.86
2023-04-20 14:36:45,33.99
2023-04-20 14:36:45,26.02
2023-04-20 14:36:45,119.49
2023-04-20 14:36:45,15.08
2023-04-20 14:36:45,12.06
2023-04-20 14:36:45,7.81
2023-04-20 14:36:45,5.88
2023-04-20 14:36:45,4.22
2023-04-20 14:36:45,5.03
2023-04-20 14:36:45,2.2
2023-04-20 14:36:45,2.51
2023-04-20 14:36:45,1.93
2023-04-20 14:36:45,93.0
2023-04-20 14:36:45,51.0
2023-04-20 14:36:45,6.0
2023-04-20 14:36:46,5.2
2023-04-20 14:36:46,40.45
2023-04-20 14:36:46,29.96
2023-04-20 14:36:46,15.77
2023-04-20 14:36:46,12.76
2023-04-20 14:36:46,38.86
2023-04-20 14:36:46,33.99
2023-04-20 14:36:46,26.02
2023-04-20 14:36:46,120.68
2023-04-20 14:36:46,15.08
2023-04-20 14:36:46,12.06
2023-04-20 14:36:46,7.81
2023-04-20 14:36:46,5.88
2023-04-20 14:36:46,4.22
2023-04-20 14:36:46,5.03
2023-04-20 14:36:46,2.2
2023-04-20 14:36:46,2.51
2023-04-20 14:36:46,1.93
2023-04-20 14:36:46,93.0
2023-04-20 14:36:46,51.0
2023-04-20 14:36:46,6.0
2023-04-20 14:36:47,5.2
2023-04-20 14:36:47,40.45
2023-04-20 14:36:47,29.96
2023-04-20 14:36:47,15.77
2023-04-20 14:36:47,12.76
2023-04-20 14:36:47,38.23
2023-04-20 14:36:47,33.99
2023-04-20 14:36:47,26.02
2023-04-20 14:36:47,119.49
2023-04-20 14:36:47,15.08
2023-04-20 14:36:47,12.06
2023-04-20 14:36:47,7.81
2023-04-20 14:36:47,5.88
2023-04-20 14:36:47,4.22
2023-04-20 14:36:47,5.03
2023-04-20 14:36:47,2.2
2023-04-20 14:36:47,2.51
2023-04-20 14:36:47,1.93
2023-04-20 14:36:47,91.0
2023-04-20 14:36:47,50.0
2023-04-20 14:36:47,6.0
2023-04-20 14:36:48,5.2
2023-04-20 14:36:48,40.45
2023-04-20 14:36:48,29.96
2023-04-20 14:36:48,15.77
2023-04-20 14:36:48,12.76
2023-04-20 14:36:48,38.86
2023-04-20 14:36:48,33.99
2023-04-20 14:36:48,26.02
2023-04-20 14:36:48,119.49
2023-04-20 14:36:48,15.08
2023-04-20 14:36:48,12.06
2023-04-20 14:36:48,7.81
2023-04-20 14:36:48,5.88
2023-04-20 14:36:48,4.22
2023-04-20 14:36:48,5.03
2023-04-20 14:36:48,2.2
2023-04-20 14:36:48,2.51
2023-04-20 14:36:48,1.93
2023-04-20 14:36:48,95.0
2023-04-20 14:36:48,53.0
2023-04-20 14:36:48,6.0
2023-04-20 14:36:49,5.2
2023-04-20 14:36:49,40.45
2023-04-20 14:36:49,29.96
2023-04-20 14:36:49,15.77
2023-04-20 14:36:49,12.76
2023-04-20 14:36:49,38.23
2023-04-20 14:36:49,33.99
2023-04-20 14:36:49,26.02
2023-04-20 14:36:49,119.49
2023-04-20 14:36:49,15.08
2023-04-20 14:36:49,12.06
2023-04-20 14:36:49,7.81
2023-04-20 14:36:49,5.88
2023-04-20 14:36:49,4.22
2023-04-20 14:36:49,5.03
2023-04-20 14:36:49,2.2
2023-04-20 14:36:49,2.51
2023-04-20 14:36:49,1.93
2023-04-20 14:36:49,92.0
2023-04-20 14:36:49,51.0
2023-04-20 14:36:49,6.0
2023-04-20 14:36:50,5.2
2023-04-20 14:36:50,40.45
2023-04-20 14:36:50,29.96
2023-04-20 14:36:50,15.77
2023-04-20 14:36:50,12.76
2023-04-20 14:36:50,38.86
2023-04-20 14:36:50,33.99
2023-04-20 14:36:50,26.02
2023-04-20 14:36:50,119.49
2023-04-20 14:36:50,15.08
2023-04-20 14:36:50,12.06
2023-04-20 14:36:50,7.81
2023-04-20 14:36:50,5.88
2023-04-20 14:36:50,4.22
2023-04-20 14:36:50,5.03
2023-04-20 14:36:50,2.2
2023-04-20 14:36:50,2.51
2023-04-20 14:36:50,1.93
2023-04-20 14:36:50,91.0
2023-04-20 14:36:50,50.0
2023-04-20 14:36:50,6.0
2023-04-20 14:36:51,5.2
2023-04-20 14:36:51,40.45
2023-04-20 14:36:51,29.96
2023-04-20 14:36:51,15.77
2023-04-20 14:36:51,12.76
2023-04-20 14:36:51,38.86
2023-04-20 14:36:51,33.99
2023-04-20 14:36:51,26.02
2023-04-20 14:36:51,119.49
2023-04-20 14:36:51,15.08
2023-04-20 14:36:51,13.06
2023-04-20 14:36:51,7.81
2023-04-20 14:36:51,5.88
2023-04-20 14:36:51,4.22
2023-04-20 14:36:51,5.03
2023-04-20 14:36:51,2.2
2023-04-20 14:36:51,2.51
2023-04-20 14:36:51,1.93
2023-04-20 14:36:51,94.0
2023-04-20 14:36:51,53.0
2023-04-20 14:36:51,7.0
2023-04-20 14:36:51,5.2
2023-04-20 14:36:51,40.45
2023-04-20 14:36:51,29.96
2023-04-20 14:36:51,15.77
2023-04-20 14:36:51,12.76
2023-04-20 14:36:51,38.86
2023-04-20 14:36:51,33.99
2023-04-20 14:36:51,26.02
2023-04-20 14:36:51,119.49
2023-04-20 14:36:51,15.08
2023-04-20 14:36:51,13.06
2023-04-20 14:36:51,7.81
2023-04-20 14:36:51,5.88
2023-04-20 14:36:51,4.22
2023-04-20 14:36:51,5.03
2023-04-20 14:36:51,2.2
2023-04-20 14:36:51,2.51
2023-04-20 14:36:51,1.93
2023-04-20 14:36:51,94.0
2023-04-20 14:36:51,52.0
2023-04-20 14:36:51,6.0
2023-04-20 14:36:52,5.2
2023-04-20 14:36:52,40.45
2023-04-20 14:36:52,29.96
2023-04-20 14:36:52,15.77
2023-04-20 14:36:52,12.76
2023-04-20 14:36:52,38.23
2023-04-20 14:36:52,33.99
2023-04-20 14:36:52,26.02
2023-04-20 14:36:52,119.49
2023-04-20 14:36:52,15.08
2023-04-20 14:36:52,12.06
2023-04-20 14:36:52,7.81
2023-04-20 14:36:52,5.88
2023-04-20 14:36:52,4.22
2023-04-20 14:36:52,5.03
2023-04-20 14:36:52,2.2
2023-04-20 14:36:52,2.51
2023-04-20 14:36:52,1.93
2023-04-20 14:36:52,95.0
2023-04-20 14:36:52,53.0
2023-04-20 14:36:52,6.0
2023-04-20 14:36:53,5.2
2023-04-20 14:36:53,40.45
2023-04-20 14:36:53,29.96
2023-04-20 14:36:53,15.77
2023-04-20 14:36:53,12.76
2023-04-20 14:36:53,38.86
2023-04-20 14:36:53,33.99
2023-04-20 14:36:53,26.02
2023-04-20 14:36:53,120.68
2023-04-20 14:36:53,15.08
2023-04-20 14:36:53,12.06
2023-04-20 14:36:53,7.81
2023-04-20 14:36:53,5.88
2023-04-20 14:36:53,4.22
2023-04-20 14:36:53,5.03
2023-04-20 14:36:53,2.2
2023-04-20 14:36:53,2.51
2023-04-20 14:36:53,1.93
2023-04-20 14:36:53,93.0
2023-04-20 14:36:53,51.0
2023-04-20 14:36:53,6.0
2023-04-20 14:36:54,5.2
2023-04-20 14:36:54,40.45
2023-04-20 14:36:54,29.96
2023-04-20 14:36:54,15.77
2023-04-20 14:36:54,12.76
2023-04-20 14:36:54,38.86
2023-04-20 14:36:54,33.99
2023-04-20 14:36:54,26.02
2023-04-20 14:36:54,120.68
2023-04-20 14:36:54,15.08
2023-04-20 14:36:54,13.06
2023-04-20 14:36:54,7.81
2023-04-20 14:36:54,5.88
2023-04-20 14:36:54,4.22
2023-04-20 14:36:54,5.03
2023-04-20 14:36:54,2.2
2023-04-20 14:36:54,2.51
2023-04-20 14:36:54,1.93
2023-04-20 14:36:54,94.0
2023-04-20 14:36:54,52.0
2023-04-20 14:36:54,7.0
2023-04-20 14:36:55,5.2
2023-04-20 14:36:55,40.45
2023-04-20 14:36:55,29.96
2023-04-20 14:36:55,15.77
2023-04-20 14:36:55,12.76
2023-04-20 14:36:55,38.86
2023-04-20 14:36:55,33.99
2023-04-20 14:36:55,26.02
2023-04-20 14:36:55,120.68
2023-04-20 14:36:55,15.08
2023-04-20 14:36:55,12.06
2023-04-20 14:36:55,7.81
2023-04-20 14:36:55,5.88
2023-04-20 14:36:55,4.22
2023-04-20 14:36:55,5.03
2023-04-20 14:36:55,2.2
2023-04-20 14:36:55,2.51
2023-04-20 14:36:55,1.93
2023-04-20 14:36:55,95.0
2023-04-20 14:36:55,54.0
2023-04-20 14:36:55,6.0
2023-04-20 14:36:56,5.2
2023-04-20 14:36:56,40.45
2023-04-20 14:36:56,29.96
2023-04-20 14:36:56,15.77
2023-04-20 14:36:56,12.76
2023-04-20 14:36:56,38.23
2023-04-20 14:36:56,33.99
2023-04-20 14:36:56,26.02
2023-04-20 14:36:56,120.68
2023-04-20 14:36:56,15.08
2023-04-20 14:36:56,13.06
2023-04-20 14:36:56,7.81
2023-04-20 14:36:56,5.88
2023-04-20 14:36:56,4.22
2023-04-20 14:36:56,5.03
2023-04-20 14:36:56,2.2
2023-04-20 14:36:56,2.51
2023-04-20 14:36:56,1.93
2023-04-20 14:36:56,94.0
2023-04-20 14:36:56,52.0
2023-04-20 14:36:56,6.0
2023-04-20 14:36:56,5.2
2023-04-20 14:36:56,40.45
2023-04-20 14:36:56,29.96
2023-04-20 14:36:56,15.77
2023-04-20 14:36:56,12.76
2023-04-20 14:36:56,38.86
2023-04-20 14:36:56,33.99
2023-04-20 14:36:56,26.02
2023-04-20 14:36:56,120.68
2023-04-20 14:36:56,15.08
2023-04-20 14:36:56,12.06
2023-04-20 14:36:56,7.81
