date,wavelength1,wavelength2,wavelength3,wavelength4,wavelength5,wavelength6,wavelength7,wavelength8,wavelength9,wavelength10,wavelength11,wavelength12,wavelength13,wavelength14,wavelength15,wavelength16,wavelength17,wavelength18,solar1,solar2,solar3
2023-04-20 14:37:05,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:06,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:06,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,6
2023-04-20 14:37:07,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:08,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,46,8
2023-04-20 14:37:09,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,48,6
2023-04-20 14:37:10,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:11,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:11,5.82,40.97,29.11,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,48,6
2023-04-20 14:37:12,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:13,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:14,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:15,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,7
2023-04-20 14:37:16,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:16,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,48,6
2023-04-20 14:37:17,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,6
2023-04-20 14:37:18,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,91,49,5
2023-04-20 14:37:19,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:20,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,7
2023-04-20 14:37:21,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,6
2023-04-20 14:37:21,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:22,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,48,6
2023-04-20 14:37:23,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:24,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:25,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:26,5.82,40.97,29.11,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:26,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,48,6
2023-04-20 14:37:27,5.82,40.97,29.11,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:28,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:29,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:30,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:31,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,7
2023-04-20 14:37:31,5.82,40.97,29.11,22.70,11.67,51.79,38.63,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,6
2023-04-20 14:37:32,5.82,40.97,30.08,22.70,11.67,51.79,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,90,49,6
2023-04-20 14:37:33,5.82,40.97,30.08,23.60,12.45,51.07,39.21,29.99,124.85,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,87,48,6
2023-04-20 14:37:34,5.82,40.97,30.08,23.60,12.45,51.07,38.63,29.99,124.85,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,47,5
2023-04-20 14:37:35,5.82,41.95,30.08,23.60,12.45,51.07,38.63,29.99,124.85,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:36,5.82,40.97,30.08,22.70,11.67,52.51,38.63,29.99,124.85,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:36,5.82,40.97,30.08,22.70,12.45,55.39,39.78,29.99,124.85,16.75,10.80,9.11,4.06,2.57,4.28,2.23,2.53,1.98,85,46,6
2023-04-20 14:37:37,5.82,40.00,28.14,22.70,11.67,43.16,36.90,28.90,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:38,5.82,38.05,26.20,22.70,10.90,41.00,36.32,28.36,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,90,48,6
2023-04-20 14:37:39,5.82,39.02,27.17,22.70,11.67,43.16,38.05,28.90,122.56,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:37:40,5.82,40.00,28.14,22.70,11.67,46.04,38.63,29.45,124.85,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,90,47,6
2023-04-20 14:37:41,5.82,40.97,29.11,23.60,11.67,48.92,39.21,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,88,48,7
2023-04-20 14:37:41,5.82,40.97,29.11,23.60,11.67,48.92,39.78,29.99,126.00,16.75,10.80,8.20,4.06,2.57,4.28,2.23,2.53,1.98,86,46,5
2023-04-20 14:37:42,5.82,40.00,29.11,23.60,11.67,47.48,39.21,29.45,124.85,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:43,5.82,39.02,28.14,22.70,11.67,43.88,38.05,28.36,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,87,48,6
2023-04-20 14:37:44,5.82,40.00,28.14,22.70,11.67,44.60,38.05,29.45,123.71,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:45,5.82,40.00,27.17,22.70,11.67,43.88,37.48,29.45,123.71,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,88,47,6
2023-04-20 14:37:46,5.82,40.00,25.23,22.70,10.90,42.44,36.90,28.90,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,87,46,6
2023-04-20 14:37:46,5.82,40.97,29.11,23.60,11.67,49.64,39.21,29.99,124.85,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,46,6
2023-04-20 14:37:47,5.82,40.97,29.11,23.60,11.67,50.35,39.78,29.99,126.00,16.75,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:48,5.82,40.97,29.11,23.60,12.45,50.35,40.36,29.99,126.00,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,89,48,6
2023-04-20 14:37:49,5.82,40.97,29.11,23.60,12.45,50.35,40.36,29.99,126.00,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:37:50,5.82,40.97,30.08,23.60,12.45,50.35,40.36,29.99,126.00,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,87,48,6
2023-04-20 14:37:50,5.82,40.97,30.08,23.60,12.45,50.35,40.36,29.99,126.00,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,86,46,5
2023-04-20 14:37:51,5.82,40.97,29.11,23.60,12.45,50.35,40.36,29.99,124.85,16.75,10.80,7.74,4.06,2.57,4.28,2.23,2.53,1.98,57,32,5
2023-04-20 14:37:52,5.82,40.97,29.11,22.70,11.67,49.64,39.21,29.45,122.56,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,47,20,4
2023-04-20 14:37:53,5.82,40.97,29.11,22.70,11.67,49.64,38.63,29.45,122.56,16.27,9.81,7.74,4.06,2.57,4.28,2.23,2.53,1.98,42,18,3
2023-04-20 14:37:54,4.99,39.02,28.14,22.70,10.90,48.20,35.17,28.90,119.13,14.36,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,48,19,4
2023-04-20 14:37:55,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,48,19,4
2023-04-20 14:37:55,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,47,20,3
2023-04-20 14:37:56,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,46,18,4
2023-04-20 14:37:57,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,48,19,3
2023-04-20 14:37:58,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:37:59,5.82,40.00,28.14,22.70,10.90,48.92,37.48,29.45,121.42,14.83,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,48,19,3
2023-04-20 14:38:00,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,49,20,3
2023-04-20 14:38:00,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,47,20,4
2023-04-20 14:38:01,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,3
2023-04-20 14:38:02,5.82,40.00,29.11,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,46,19,3
2023-04-20 14:38:03,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,19,3
2023-04-20 14:38:04,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:05,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:05,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:38:06,5.82,40.00,28.14,22.70,10.90,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,19,3
2023-04-20 14:38:07,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,42,18,2
2023-04-20 14:38:08,5.82,40.00,29.11,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,41,18,3
2023-04-20 14:38:09,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,41,17,3
2023-04-20 14:38:09,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:10,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,19,3
2023-04-20 14:38:11,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,42,17,3
2023-04-20 14:38:12,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,42,18,3
2023-04-20 14:38:13,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,3
2023-04-20 14:38:14,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,19,3
2023-04-20 14:38:14,5.82,40.00,29.11,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,19,3
2023-04-20 14:38:15,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,3
2023-04-20 14:38:16,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:38:17,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,42,20,3
2023-04-20 14:38:18,5.82,40.00,29.11,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,19,3
2023-04-20 14:38:19,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,119.13,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:38:19,4.99,40.00,28.14,22.70,10.90,48.20,35.75,28.90,119.13,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,42,17,4
2023-04-20 14:38:20,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,41,17,3
2023-04-20 14:38:21,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,4
2023-04-20 14:38:22,5.82,40.00,29.11,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:38:23,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:24,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:25,5.82,40.00,28.14,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,4
2023-04-20 14:38:25,5.82,40.00,29.11,22.70,11.67,48.92,36.90,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,3
2023-04-20 14:38:26,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,43,18,3
2023-04-20 14:38:27,5.82,40.00,28.14,22.70,11.67,48.20,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,45,18,3
2023-04-20 14:38:28,4.99,40.00,28.14,22.70,11.67,48.20,35.75,28.90,119.13,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,3
2023-04-20 14:38:29,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,44,18,4
2023-04-20 14:38:30,4.99,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,49,21,3
2023-04-20 14:38:30,5.82,40.00,28.14,22.70,10.90,48.20,35.75,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,49,20,3
2023-04-20 14:38:31,5.82,40.00,29.11,22.70,11.67,48.92,36.32,28.90,120.27,14.83,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,52,22,4
2023-04-20 14:38:32,5.82,40.00,28.14,22.70,11.67,48.92,36.90,29.45,121.42,15.31,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,67,30,4
2023-04-20 14:38:33,5.82,40.00,28.14,22.70,10.90,48.20,36.32,28.90,121.42,15.31,9.81,7.29,3.25,2.57,4.28,2.23,2.53,1.98,82,42,5
2023-04-20 14:38:34,5.82,40.00,29.11,22.70,11.67,47.48,38.05,29.45,122.56,15.79,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,88,47,6
2023-04-20 14:38:35,5.82,40.97,28.14,22.70,11.67,47.48,38.63,29.45,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,86,45,6
2023-04-20 14:38:35,5.82,40.97,28.14,22.70,11.67,48.20,38.63,29.45,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,88,47,6
2023-04-20 14:38:36,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,83,45,6
2023-04-20 14:38:37,5.82,40.97,27.17,22.70,11.67,47.48,38.63,29.45,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,85,46,6
2023-04-20 14:38:38,5.82,40.97,28.14,22.70,11.67,47.48,38.63,29.45,121.42,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,88,48,6
2023-04-20 14:38:39,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,44,5
2023-04-20 14:38:40,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,6
2023-04-20 14:38:40,5.82,40.97,28.14,22.70,11.67,47.48,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,85,46,6
2023-04-20 14:38:41,5.82,40.97,29.11,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,6
2023-04-20 14:38:42,5.82,40.97,29.11,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,6
2023-04-20 14:38:43,5.82,40.97,28.14,22.70,11.67,47.48,38.63,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,5
2023-04-20 14:38:44,5.82,40.97,28.14,22.70,11.67,47.48,38.63,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,87,47,6
2023-04-20 14:38:45,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,6
2023-04-20 14:38:45,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,86,47,6
2023-04-20 14:38:46,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,46,6
2023-04-20 14:38:47,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,84,45,6
2023-04-20 14:38:48,5.82,40.97,29.11,22.70,11.67,48.20,38.63,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,86,46,6
2023-04-20 14:38:49,5.82,40.97,29.11,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,85,46,6
2023-04-20 14:38:50,5.82,40.97,29.11,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,86,46,5
2023-04-20 14:38:50,5.82,40.97,28.14,22.70,11.67,48.20,39.21,29.45,122.56,16.27,9.81,7.29,4.06,2.57,4.28,2.23,2.53,1.98,85,45,5
