date,value
2023-07-19 10:02:58,342.0
2023-07-19 10:02:58,288.0
2023-07-19 10:02:59,10.87
2023-07-19 10:02:59,42.81
2023-07-19 10:02:59,18.12
2023-07-19 10:02:59,45.64
2023-07-19 10:02:59,17.49
2023-07-19 10:02:59,22.53
2023-07-19 10:02:59,43.64
2023-07-19 10:02:59,35.39
2023-07-19 10:02:59,280.28
2023-07-19 10:02:59,21.7
2023-07-19 10:02:59,6.22
2023-07-19 10:02:59,3.85
2023-07-19 10:02:59,5.51
2023-07-19 10:02:59,2.52
2023-07-19 10:02:59,6.46
2023-07-19 10:02:59,2.26
2023-07-19 10:02:59,1.34
2023-07-19 10:02:59,0.99
2023-07-19 10:02:59,816.0
2023-07-19 10:02:59,353.0
2023-07-19 10:02:59,292.0
2023-07-19 10:03:00,10.87
2023-07-19 10:03:00,42.81
2023-07-19 10:03:00,18.12
2023-07-19 10:03:00,45.64
2023-07-19 10:03:00,17.49
2023-07-19 10:03:00,22.53
2023-07-19 10:03:00,43.64
2023-07-19 10:03:00,35.39
2023-07-19 10:03:00,280.28
2023-07-19 10:03:00,21.7
2023-07-19 10:03:00,6.22
2023-07-19 10:03:00,3.85
2023-07-19 10:03:00,5.51
2023-07-19 10:03:00,2.52
2023-07-19 10:03:00,6.46
2023-07-19 10:03:00,2.26
2023-07-19 10:03:00,1.34
2023-07-19 10:03:00,0.99
2023-07-19 10:03:00,803.0
2023-07-19 10:03:00,342.0
2023-07-19 10:03:00,287.0
2023-07-19 10:03:01,10.87
2023-07-19 10:03:01,42.81
2023-07-19 10:03:01,18.12
2023-07-19 10:03:01,45.64
2023-07-19 10:03:01,17.49
2023-07-19 10:03:01,22.53
2023-07-19 10:03:01,43.64
2023-07-19 10:03:01,35.39
2023-07-19 10:03:01,280.28
2023-07-19 10:03:01,21.7
2023-07-19 10:03:01,6.22
2023-07-19 10:03:01,3.85
2023-07-19 10:03:01,5.51
2023-07-19 10:03:01,2.52
2023-07-19 10:03:01,6.46
2023-07-19 10:03:01,2.26
2023-07-19 10:03:01,1.34
2023-07-19 10:03:01,0.99
2023-07-19 10:03:01,791.0
2023-07-19 10:03:01,333.0
2023-07-19 10:03:01,288.0
2023-07-19 10:03:02,10.87
2023-07-19 10:03:02,42.81
2023-07-19 10:03:02,18.12
2023-07-19 10:03:02,45.64
2023-07-19 10:03:02,17.49
2023-07-19 10:03:02,22.53
2023-07-19 10:03:02,44.2
2023-07-19 10:03:02,35.91
2023-07-19 10:03:02,280.28
2023-07-19 10:03:02,21.7
2023-07-19 10:03:02,6.22
2023-07-19 10:03:02,3.85
2023-07-19 10:03:02,5.51
2023-07-19 10:03:02,2.52
2023-07-19 10:03:02,6.46
2023-07-19 10:03:02,2.26
2023-07-19 10:03:02,1.34
2023-07-19 10:03:02,0.99
2023-07-19 10:03:02,804.0
2023-07-19 10:03:02,348.0
2023-07-19 10:03:02,289.0
2023-07-19 10:03:02,10.87
2023-07-19 10:03:02,42.81
2023-07-19 10:03:02,18.12
2023-07-19 10:03:02,45.64
2023-07-19 10:03:02,17.49
2023-07-19 10:03:02,22.53
2023-07-19 10:03:02,43.64
2023-07-19 10:03:02,35.39
2023-07-19 10:03:02,280.28
2023-07-19 10:03:02,21.7
2023-07-19 10:03:02,6.22
2023-07-19 10:03:02,3.85
2023-07-19 10:03:02,5.51
2023-07-19 10:03:02,2.52
2023-07-19 10:03:02,6.46
2023-07-19 10:03:02,2.26
2023-07-19 10:03:02,1.34
2023-07-19 10:03:02,0.99
2023-07-19 10:03:02,802.0
2023-07-19 10:03:02,341.0
2023-07-19 10:03:02,287.0
2023-07-19 10:03:03,10.87
2023-07-19 10:03:03,42.81
2023-07-19 10:03:03,18.12
2023-07-19 10:03:03,45.64
2023-07-19 10:03:03,17.49
2023-07-19 10:03:03,22.53
2023-07-19 10:03:03,43.64
2023-07-19 10:03:03,35.91
2023-07-19 10:03:03,280.28
2023-07-19 10:03:03,21.7
2023-07-19 10:03:03,6.22
2023-07-19 10:03:03,3.85
2023-07-19 10:03:03,5.51
2023-07-19 10:03:03,2.52
2023-07-19 10:03:03,6.46
2023-07-19 10:03:03,2.26
2023-07-19 10:03:03,1.34
2023-07-19 10:03:03,0.99
2023-07-19 10:03:03,808.0
2023-07-19 10:03:03,347.0
2023-07-19 10:03:03,291.0
2023-07-19 10:03:04,10.87
2023-07-19 10:03:04,42.81
2023-07-19 10:03:04,18.12
2023-07-19 10:03:04,45.64
2023-07-19 10:03:04,17.49
2023-07-19 10:03:04,22.53
2023-07-19 10:03:04,43.64
2023-07-19 10:03:04,35.39
2023-07-19 10:03:04,279.17
2023-07-19 10:03:04,21.7
2023-07-19 10:03:04,6.22
2023-07-19 10:03:04,3.85
2023-07-19 10:03:04,5.51
2023-07-19 10:03:04,2.52
2023-07-19 10:03:04,6.46
2023-07-19 10:03:04,2.26
2023-07-19 10:03:04,1.34
2023-07-19 10:03:04,0.99
2023-07-19 10:03:04,801.0
2023-07-19 10:03:04,343.0
2023-07-19 10:03:04,287.0
2023-07-19 10:03:05,10.87
2023-07-19 10:03:05,42.81
2023-07-19 10:03:05,18.12
2023-07-19 10:03:05,45.64
2023-07-19 10:03:05,17.49
2023-07-19 10:03:05,22.53
2023-07-19 10:03:05,43.64
2023-07-19 10:03:05,35.39
2023-07-19 10:03:05,280.28
2023-07-19 10:03:05,21.7
2023-07-19 10:03:05,6.22
2023-07-19 10:03:05,3.85
2023-07-19 10:03:05,5.51
2023-07-19 10:03:05,2.52
2023-07-19 10:03:05,6.46
2023-07-19 10:03:05,2.26
2023-07-19 10:03:05,1.34
2023-07-19 10:03:05,0.99
2023-07-19 10:03:05,799.0
2023-07-19 10:03:05,341.0
2023-07-19 10:03:05,286.0
2023-07-19 10:03:06,10.87
2023-07-19 10:03:06,42.81
2023-07-19 10:03:06,18.12
2023-07-19 10:03:06,45.64
2023-07-19 10:03:06,17.49
2023-07-19 10:03:06,22.53
2023-07-19 10:03:06,43.64
2023-07-19 10:03:06,35.39
2023-07-19 10:03:06,280.28
2023-07-19 10:03:06,21.7
2023-07-19 10:03:06,6.22
2023-07-19 10:03:06,3.85
2023-07-19 10:03:06,5.51
2023-07-19 10:03:06,2.52
2023-07-19 10:03:06,6.46
2023-07-19 10:03:06,2.26
2023-07-19 10:03:06,1.34
2023-07-19 10:03:06,0.99
2023-07-19 10:03:06,803.0
2023-07-19 10:03:06,345.0
2023-07-19 10:03:06,290.0
2023-07-19 10:03:07,10.87
2023-07-19 10:03:07,42.81
2023-07-19 10:03:07,18.12
2023-07-19 10:03:07,45.64
2023-07-19 10:03:07,17.49
2023-07-19 10:03:07,22.53
2023-07-19 10:03:07,43.64
2023-07-19 10:03:07,35.39
2023-07-19 10:03:07,280.28
2023-07-19 10:03:07,21.7
2023-07-19 10:03:07,6.22
2023-07-19 10:03:07,3.85
2023-07-19 10:03:07,5.51
2023-07-19 10:03:07,2.52
2023-07-19 10:03:07,6.46
2023-07-19 10:03:07,2.26
2023-07-19 10:03:07,1.34
2023-07-19 10:03:07,0.99
2023-07-19 10:03:07,805.0
2023-07-19 10:03:07,345.0
2023-07-19 10:03:07,291.0
2023-07-19 10:03:07,10.87
2023-07-19 10:03:07,42.81
2023-07-19 10:03:07,18.12
2023-07-19 10:03:07,45.64
2023-07-19 10:03:07,17.49
2023-07-19 10:03:07,22.53
2023-07-19 10:03:07,43.64
2023-07-19 10:03:07,35.39
2023-07-19 10:03:07,280.28
2023-07-19 10:03:07,21.7
2023-07-19 10:03:07,6.22
2023-07-19 10:03:07,3.85
2023-07-19 10:03:07,5.51
2023-07-19 10:03:07,2.52
2023-07-19 10:03:07,6.46
2023-07-19 10:03:07,2.26
2023-07-19 10:03:07,1.34
2023-07-19 10:03:07,0.99
2023-07-19 10:03:07,805.0
2023-07-19 10:03:07,343.0
2023-07-19 10:03:07,288.0
2023-07-19 10:03:08,10.87
2023-07-19 10:03:08,42.81
2023-07-19 10:03:08,18.12
2023-07-19 10:03:08,45.64
2023-07-19 10:03:08,17.49
2023-07-19 10:03:08,22.53
2023-07-19 10:03:08,43.64
2023-07-19 10:03:08,35.39
2023-07-19 10:03:08,280.28
2023-07-19 10:03:08,21.7
2023-07-19 10:03:08,6.22
2023-07-19 10:03:08,3.85
2023-07-19 10:03:08,5.51
2023-07-19 10:03:08,2.52
2023-07-19 10:03:08,6.46
2023-07-19 10:03:08,2.26
2023-07-19 10:03:08,1.34
2023-07-19 10:03:08,0.99
2023-07-19 10:03:08,800.0
2023-07-19 10:03:08,340.0
2023-07-19 10:03:08,288.0
2023-07-19 10:03:09,10.87
2023-07-19 10:03:09,42.81
2023-07-19 10:03:09,18.12
2023-07-19 10:03:09,45.64
2023-07-19 10:03:09,17.49
2023-07-19 10:03:09,22.53
2023-07-19 10:03:09,43.64
2023-07-19 10:03:09,35.91
2023-07-19 10:03:09,280.28
2023-07-19 10:03:09,21.7
2023-07-19 10:03:09,6.22
2023-07-19 10:03:09,3.85
2023-07-19 10:03:09,5.51
2023-07-19 10:03:09,2.52
2023-07-19 10:03:09,6.46
2023-07-19 10:03:09,2.26
2023-07-19 10:03:09,1.34
2023-07-19 10:03:09,0.99
2023-07-19 10:03:09,813.0
2023-07-19 10:03:09,349.0
2023-07-19 10:03:09,291.0
2023-07-19 10:03:10,10.87
2023-07-19 10:03:10,42.81
2023-07-19 10:03:10,18.12
2023-07-19 10:03:10,45.64
2023-07-19 10:03:10,17.49
2023-07-19 10:03:10,22.53
2023-07-19 10:03:10,43.64
2023-07-19 10:03:10,35.39
2023-07-19 10:03:10,280.28
2023-07-19 10:03:10,21.7
2023-07-19 10:03:10,6.22
2023-07-19 10:03:10,3.85
2023-07-19 10:03:10,5.51
2023-07-19 10:03:10,2.52
2023-07-19 10:03:10,6.46
2023-07-19 10:03:10,2.26
2023-07-19 10:03:10,1.34
2023-07-19 10:03:10,0.99
2023-07-19 10:03:10,802.0
2023-07-19 10:03:10,346.0
2023-07-19 10:03:10,291.0
2023-07-19 10:03:11,10.87
2023-07-19 10:03:11,42.81
2023-07-19 10:03:11,18.12
2023-07-19 10:03:11,45.64
2023-07-19 10:03:11,17.49
2023-07-19 10:03:11,22.53
2023-07-19 10:03:11,43.64
2023-07-19 10:03:11,35.39
2023-07-19 10:03:11,280.28
2023-07-19 10:03:11,21.7
2023-07-19 10:03:11,6.22
2023-07-19 10:03:11,3.85
2023-07-19 10:03:11,5.51
2023-07-19 10:03:11,2.52
2023-07-19 10:03:11,6.46
2023-07-19 10:03:11,2.26
2023-07-19 10:03:11,1.34
2023-07-19 10:03:11,0.99
2023-07-19 10:03:11,790.0
2023-07-19 10:03:11,337.0
2023-07-19 10:03:11,289.0
2023-07-19 10:03:12,10.87
2023-07-19 10:03:12,42.81
2023-07-19 10:03:12,18.12
2023-07-19 10:03:12,45.64
2023-07-19 10:03:12,17.49
2023-07-19 10:03:12,22.53
2023-07-19 10:03:12,43.64
2023-07-19 10:03:12,35.91
2023-07-19 10:03:12,280.28
2023-07-19 10:03:12,21.7
2023-07-19 10:03:12,6.22
2023-07-19 10:03:12,3.85
2023-07-19 10:03:12,5.51
2023-07-19 10:03:12,2.52
2023-07-19 10:03:12,6.46
2023-07-19 10:03:12,2.26
2023-07-19 10:03:12,1.34
2023-07-19 10:03:12,0.99
2023-07-19 10:03:12,794.0
2023-07-19 10:03:12,338.0
2023-07-19 10:03:12,290.0
2023-07-19 10:03:12,10.87
2023-07-19 10:03:12,42.81
2023-07-19 10:03:12,18.12
2023-07-19 10:03:12,45.64
2023-07-19 10:03:12,17.49
2023-07-19 10:03:12,22.53
2023-07-19 10:03:12,43.64
2023-07-19 10:03:12,35.39
2023-07-19 10:03:12,280.28
2023-07-19 10:03:12,21.7
2023-07-19 10:03:12,6.22
2023-07-19 10:03:12,3.85
2023-07-19 10:03:12,5.51
2023-07-19 10:03:12,2.52
2023-07-19 10:03:12,6.46
2023-07-19 10:03:12,2.26
2023-07-19 10:03:12,1.34
2023-07-19 10:03:12,0.99
2023-07-19 10:03:12,816.0
2023-07-19 10:03:12,354.0
2023-07-19 10:03:12,291.0
2023-07-19 10:03:13,10.87
2023-07-19 10:03:13,42.81
2023-07-19 10:03:13,18.12
2023-07-19 10:03:13,45.64
2023-07-19 10:03:13,17.49
2023-07-19 10:03:13,22.53
2023-07-19 10:03:13,43.64
2023-07-19 10:03:13,35.39
2023-07-19 10:03:13,280.28
2023-07-19 10:03:13,21.7
2023-07-19 10:03:13,6.22
2023-07-19 10:03:13,3.85
2023-07-19 10:03:13,5.51
2023-07-19 10:03:13,2.52
2023-07-19 10:03:13,6.46
2023-07-19 10:03:13,2.26
2023-07-19 10:03:13,1.34
2023-07-19 10:03:13,0.99
2023-07-19 10:03:13,803.0
2023-07-19 10:03:13,343.0
2023-07-19 10:03:13,287.0
2023-07-19 10:03:14,10.87
2023-07-19 10:03:14,42.81
2023-07-19 10:03:14,18.12
2023-07-19 10:03:14,45.64
2023-07-19 10:03:14,17.49
2023-07-19 10:03:14,22.53
2023-07-19 10:03:14,43.64
2023-07-19 10:03:14,35.91
2023-07-19 10:03:14,279.17
2023-07-19 10:03:14,21.7
2023-07-19 10:03:14,6.22
2023-07-19 10:03:14,3.85
2023-07-19 10:03:14,5.51
2023-07-19 10:03:14,2.52
2023-07-19 10:03:14,6.46
2023-07-19 10:03:14,2.26
2023-07-19 10:03:14,1.34
2023-07-19 10:03:14,0.99
2023-07-19 10:03:14,803.0
2023-07-19 10:03:14,344.0
2023-07-19 10:03:14,290.0
2023-07-19 10:03:15,10.87
2023-07-19 10:03:15,42.81
2023-07-19 10:03:15,18.12
2023-07-19 10:03:15,45.64
2023-07-19 10:03:15,17.49
2023-07-19 10:03:15,22.53
2023-07-19 10:03:15,43.64
2023-07-19 10:03:15,35.91
2023-07-19 10:03:15,279.17
2023-07-19 10:03:15,21.7
2023-07-19 10:03:15,6.22
2023-07-19 10:03:15,3.85
2023-07-19 10:03:15,5.51
2023-07-19 10:03:15,2.52
2023-07-19 10:03:15,6.46
2023-07-19 10:03:15,2.26
2023-07-19 10:03:15,1.34
2023-07-19 10:03:15,0.99
2023-07-19 10:03:15,804.0
2023-07-19 10:03:15,342.0
2023-07-19 10:03:15,287.0
2023-07-19 10:03:16,10.87
2023-07-19 10:03:16,42.81
2023-07-19 10:03:16,18.12
2023-07-19 10:03:16,45.64
2023-07-19 10:03:16,17.49
2023-07-19 10:03:16,22.53
2023-07-19 10:03:16,43.64
2023-07-19 10:03:16,35.39
2023-07-19 10:03:16,280.28
2023-07-19 10:03:16,21.7
2023-07-19 10:03:16,6.22
2023-07-19 10:03:16,3.85
2023-07-19 10:03:16,5.51
2023-07-19 10:03:16,2.52
2023-07-19 10:03:16,6.46
2023-07-19 10:03:16,2.26
2023-07-19 10:03:16,1.34
2023-07-19 10:03:16,0.99
2023-07-19 10:03:16,800.0
2023-07-19 10:03:16,345.0
2023-07-19 10:03:16,288.0
2023-07-19 10:03:17,10.87
2023-07-19 10:03:17,42.81
2023-07-19 10:03:17,18.12
2023-07-19 10:03:17,45.64
2023-07-19 10:03:17,17.49
2023-07-19 10:03:17,22.53
2023-07-19 10:03:17,43.64
2023-07-19 10:03:17,35.39
2023-07-19 10:03:17,280.28
2023-07-19 10:03:17,21.27
2023-07-19 10:03:17,6.22
2023-07-19 10:03:17,3.85
2023-07-19 10:03:17,5.51
2023-07-19 10:03:17,2.52
2023-07-19 10:03:17,6.46
2023-07-19 10:03:17,2.26
2023-07-19 10:03:17,1.34
2023-07-19 10:03:17,0.99
2023-07-19 10:03:17,792.0
2023-07-19 10:03:17,335.0
2023-07-19 10:03:17,289.0
2023-07-19 10:03:18,10.87
2023-07-19 10:03:18,42.81
2023-07-19 10:03:18,18.12
2023-07-19 10:03:18,45.64
2023-07-19 10:03:18,17.49
2023-07-19 10:03:18,22.53
2023-07-19 10:03:18,43.64
2023-07-19 10:03:18,35.39
2023-07-19 10:03:18,280.28
2023-07-19 10:03:18,21.7
2023-07-19 10:03:18,6.22
2023-07-19 10:03:18,3.85
2023-07-19 10:03:18,5.51
2023-07-19 10:03:18,2.52
2023-07-19 10:03:18,6.46
2023-07-19 10:03:18,2.26
2023-07-19 10:03:18,1.34
2023-07-19 10:03:18,0.99
2023-07-19 10:03:18,812.0
2023-07-19 10:03:18,351.0
2023-07-19 10:03:18,290.0
2023-07-19 10:03:18,10.87
2023-07-19 10:03:18,42.81
2023-07-19 10:03:18,18.12
2023-07-19 10:03:18,45.64
2023-07-19 10:03:18,17.49
2023-07-19 10:03:18,22.53
2023-07-19 10:03:18,43.64
2023-07-19 10:03:18,35.39
2023-07-19 10:03:18,279.17
2023-07-19 10:03:18,21.7
2023-07-19 10:03:18,6.22
2023-07-19 10:03:18,3.85
2023-07-19 10:03:18,5.51
2023-07-19 10:03:18,2.52
2023-07-19 10:03:18,6.46
2023-07-19 10:03:18,2.26
2023-07-19 10:03:18,1.34
2023-07-19 10:03:18,0.99
2023-07-19 10:03:18,798.0
2023-07-19 10:03:18,341.0
2023-07-19 10:03:18,286.0
2023-07-19 10:03:19,10.87
2023-07-19 10:03:19,42.81
2023-07-19 10:03:19,18.12
2023-07-19 10:03:19,45.64
2023-07-19 10:03:19,17.49
2023-07-19 10:03:19,22.53
2023-07-19 10:03:19,43.64
2023-07-19 10:03:19,35.39
2023-07-19 10:03:19,279.17
2023-07-19 10:03:19,21.7
2023-07-19 10:03:19,6.22
2023-07-19 10:03:19,3.85
2023-07-19 10:03:19,5.51
2023-07-19 10:03:19,2.52
2023-07-19 10:03:19,6.46
2023-07-19 10:03:19,2.26
2023-07-19 10:03:19,1.34
2023-07-19 10:03:19,0.99
2023-07-19 10:03:19,809.0
2023-07-19 10:03:19,350.0
2023-07-19 10:03:19,289.0
2023-07-19 10:03:20,10.87
2023-07-19 10:03:20,42.81
2023-07-19 10:03:20,18.12
2023-07-19 10:03:20,45.64
2023-07-19 10:03:20,17.49
2023-07-19 10:03:20,22.53
2023-07-19 10:03:20,43.64
2023-07-19 10:03:20,35.39
2023-07-19 10:03:20,279.17
2023-07-19 10:03:20,21.7
2023-07-19 10:03:20,6.22
2023-07-19 10:03:20,3.85
2023-07-19 10:03:20,5.51
2023-07-19 10:03:20,2.52
2023-07-19 10:03:20,6.46
2023-07-19 10:03:20,2.26
2023-07-19 10:03:20,1.34
2023-07-19 10:03:20,0.99
2023-07-19 10:03:20,800.0
2023-07-19 10:03:20,340.0
2023-07-19 10:03:20,287.0
2023-07-19 10:03:21,10.87
2023-07-19 10:03:21,42.81
2023-07-19 10:03:21,18.12
2023-07-19 10:03:21,45.64
2023-07-19 10:03:21,17.49
2023-07-19 10:03:21,22.53
2023-07-19 10:03:21,43.64
2023-07-19 10:03:21,35.39
2023-07-19 10:03:21,280.28
2023-07-19 10:03:21,21.7
2023-07-19 10:03:21,6.22
2023-07-19 10:03:21,3.85
2023-07-19 10:03:21,5.51
2023-07-19 10:03:21,2.52
2023-07-19 10:03:21,6.46
2023-07-19 10:03:21,2.26
2023-07-19 10:03:21,1.34
2023-07-19 10:03:21,0.99
2023-07-19 10:03:21,801.0
2023-07-19 10:03:21,346.0
2023-07-19 10:03:21,287.0
2023-07-19 10:03:22,10.87
2023-07-19 10:03:22,42.81
2023-07-19 10:03:22,18.12
2023-07-19 10:03:22,45.64
2023-07-19 10:03:22,17.49
2023-07-19 10:03:22,22.53
2023-07-19 10:03:22,43.64
2023-07-19 10:03:22,35.39
2023-07-19 10:03:22,280.28
2023-07-19 10:03:22,21.7
2023-07-19 10:03:22,6.22
2023-07-19 10:03:22,3.85
2023-07-19 10:03:22,5.51
2023-07-19 10:03:22,2.52
2023-07-19 10:03:22,6.46
2023-07-19 10:03:22,2.26
2023-07-19 10:03:22,1.34
2023-07-19 10:03:22,0.99
2023-07-19 10:03:22,800.0
2023-07-19 10:03:22,341.0
2023-07-19 10:03:22,286.0
2023-07-19 10:03:23,10.87
2023-07-19 10:03:23,42.81
2023-07-19 10:03:23,18.12
2023-07-19 10:03:23,45.64
2023-07-19 10:03:23,17.49
2023-07-19 10:03:23,22.53
2023-07-19 10:03:23,43.64
2023-07-19 10:03:23,35.39
2023-07-19 10:03:23,280.28
2023-07-19 10:03:23,21.7
2023-07-19 10:03:23,6.22
2023-07-19 10:03:23,3.85
2023-07-19 10:03:23,5.51
2023-07-19 10:03:23,2.52
2023-07-19 10:03:23,6.46
2023-07-19 10:03:23,2.26
2023-07-19 10:03:23,1.34
2023-07-19 10:03:23,0.99
2023-07-19 10:03:23,791.0
2023-07-19 10:03:23,335.0
2023-07-19 10:03:23,287.0
2023-07-19 10:03:23,10.87
2023-07-19 10:03:23,42.81
2023-07-19 10:03:23,18.12
2023-07-19 10:03:23,45.64
2023-07-19 10:03:23,17.49
2023-07-19 10:03:23,22.53
2023-07-19 10:03:23,44.2
2023-07-19 10:03:23,35.91
2023-07-19 10:03:23,280.28
2023-07-19 10:03:23,21.7
2023-07-19 10:03:23,6.22
2023-07-19 10:03:23,3.85
2023-07-19 10:03:23,5.51
2023-07-19 10:03:23,2.52
2023-07-19 10:03:23,6.46
2023-07-19 10:03:23,2.26
2023-07-19 10:03:23,1.34
2023-07-19 10:03:23,0.99
2023-07-19 10:03:23,815.0
2023-07-19 10:03:23,353.0
2023-07-19 10:03:23,291.0
2023-07-19 10:03:24,10.87
2023-07-19 10:03:24,42.81
2023-07-19 10:03:24,18.12
2023-07-19 10:03:24,45.64
2023-07-19 10:03:24,17.49
2023-07-19 10:03:24,22.53
2023-07-19 10:03:24,43.64
2023-07-19 10:03:24,35.39
2023-07-19 10:03:24,280.28
2023-07-19 10:03:24,21.7
2023-07-19 10:03:24,6.22
2023-07-19 10:03:24,3.85
2023-07-19 10:03:24,5.51
2023-07-19 10:03:24,2.52
2023-07-19 10:03:24,6.46
2023-07-19 10:03:24,2.26
2023-07-19 10:03:24,1.34
2023-07-19 10:03:24,0.99
2023-07-19 10:03:24,812.0
2023-07-19 10:03:24,348.0
2023-07-19 10:03:24,290.0
2023-07-19 10:03:25,10.87
2023-07-19 10:03:25,42.81
2023-07-19 10:03:25,18.12
2023-07-19 10:03:25,45.64
2023-07-19 10:03:25,17.49
2023-07-19 10:03:25,22.53
2023-07-19 10:03:25,43.64
2023-07-19 10:03:25,35.39
2023-07-19 10:03:25,280.28
2023-07-19 10:03:25,21.7
2023-07-19 10:03:25,6.22
2023-07-19 10:03:25,3.85
2023-07-19 10:03:25,5.51
2023-07-19 10:03:25,2.52
2023-07-19 10:03:25,6.46
2023-07-19 10:03:25,2.26
2023-07-19 10:03:25,1.34
2023-07-19 10:03:25,0.99
2023-07-19 10:03:25,790.0
2023-07-19 10:03:25,335.0
2023-07-19 10:03:25,289.0
2023-07-19 10:03:26,10.87
2023-07-19 10:03:26,42.81
2023-07-19 10:03:26,18.12
2023-07-19 10:03:26,45.64
2023-07-19 10:03:26,17.49
2023-07-19 10:03:26,22.53
2023-07-19 10:03:26,43.64
2023-07-19 10:03:26,35.39
2023-07-19 10:03:26,279.17
2023-07-19 10:03:26,21.7
2023-07-19 10:03:26,6.22
2023-07-19 10:03:26,3.85
2023-07-19 10:03:26,5.51
2023-07-19 10:03:26,2.52
2023-07-19 10:03:26,6.46
2023-07-19 10:03:26,2.26
2023-07-19 10:03:26,1.34
2023-07-19 10:03:26,0.99
2023-07-19 10:03:26,804.0
2023-07-19 10:03:26,344.0
2023-07-19 10:03:26,288.0
2023-07-19 10:03:27,10.87
2023-07-19 10:03:27,42.81
2023-07-19 10:03:27,18.12
2023-07-19 10:03:27,45.64
