value
956
384
468
437
479
553
623
631
377
2237
593
1306
224
707
35
450
722
555
597
1118
650
478
509
772
1066
418
481
790
956
382
470
435
477
552
624
632
377
2238
587
1305
224
707
35
450
722
552
599
1109
652
477
508
773
1067
418
482
791
956
384
469
437
478
554
622
632
376
2239
589
1305
225
707
35
452
722
555
598
1108
650
479
507
773
1066
417
483
790
956
384
469
438
478
555
623
632
378
2238
587
1305
225
707
35
451
722
555
600
1108
651
478
509
773
1066
418
481
795
957
385
469
435
477
555
624
631
378
2238
592
1306
225
707
35
450
722
555
598
1107
650
479
509
773
1066
417
480
789
957
382
469
436
477
553
623
632
376
2236
588
1305
224
707
35
452
722
555
602
1108
652
478
508
773
1065
418
482
794
957
385
469
437
478
556
624
631
378
2239
586
1305
224
707
35
450
723
554
596
1109
652
479
508
772
1065
419
482
789
956
382
441
439
455
551
622
632
378
2236
547
1305
225
707
34
451
723
554
597
1109
651
477
507
771
1065
418
481
788
956
385
438
440
456
553
619
632
376
2236
591
1299
224
707
34
453
722
553
597
1110
650
479
509
772
1066
419
477
789
957
385
450
440
462
553
619
632
376
2236
587
330
221
707
34
452
722
554
600
1112
652
478
509
773
1066
420
461
788
957
384
454
439
451
549
620
631
376
2237
587
1302
197
707
34
452
721
554
602
1113
653
479
507
773
1065
418
446
790
957
384
461
439
459
550
625
632
376
2238
589
1305
128
707
34
450
723
555
599
1112
653
477
509
773
1064
418
449
789
957
382
466
439
461
549
623
632
375
2238
592
1305
213
703
34
452
722
552
598
1113
649
477
509
771
1065
419
446
789
957
382
467
440
461
550
623
630
372
2238
589
1305
223
412
34
451
723
555
603
1113
653
479
509
772
1066
418
453
790
957
382
469
441
460
551
625
631
374
2237
587
1304
224
695
34
450
722
554
600
1113
652
479
507
772
1066
420
457
790
957
385
469
439
461
550
624
631
375
2238
587
1305
223
707
34
450
722
555
597
1111
651
479
509
773
1064
418
463
790
956
385
468
439
461
548
623
631
376
2238
593
1305
224
707
34
450
723
553
602
1114
650
479
509
773
1064
418
473
794
957
383
468
440
461
550
622
631
376
2239
593
1305
224
707
34
452
722
555
598
1113
652
479
509
772
1067
418
479
789
958
383
469
440
462
548
623
632
376
2238
587
1305
225
707
34
452
722
554
603
1113
652
478
508
772
1066
420
481
790
957
384
470
439
462
550
623
631
377
2238
588
1305
225
707
34
453
722
553
602
1113
651
477
511
772
1065
419
481
793
957
382
470
439
462
552
622
631
377
2237
589
1306
224
707
34
450
722
555
598
1113
653
478
510
772
1065
418
481
793
957
382
469
440
462
551
623
631
377
2238
589
1305
225
707
34
450
722
556
598
1111
652
480
510
773
1066
419
481
790
957
382
468
441
463
549
623
632
377
2237
587
1306
225
707
34
451
722
556
603
1113
652
479
510
773
1066
417
482
789
955
382
470
440
463
552
623
631
377
2238
593
1305
225
707
34
452
722
555
601
1111
652
478
511
773
1066
418
482
790
957
385
470
439
462
551
625
631
377
2237
592
1306
225
707
34
452
723
553
597
1111
652
479
509
772
1065
419
481
789
958
385
470
440
464
552
623
631
377
2237
592
1304
225
707
34
452
722
557
600
1112
653
479
511
773
1064
419
482
789
958
385
470
441
462
551
623
632
377
2236
588
1305
225
707
34
451
722
556
598
1112
652
479
509
771
1065
418
482
789
956
383
470
441
464
551
624
632
378
2236
587
1306
226
707
34
450
724
554
603
1115
651
478
511
773
1066
417
481
790
957
385
470
441
466
551
624
631
378
2237
589
1305
224
707
34
453
723
553
599
1115
652
478
508
773
1067
418
482
790
956
382
469
441
463
553
623
631
377
2239
587
1304
225
707
34
450
723
555
598
1112
652
478
512
773
1065
420
482
789
956
382
469
440
465
548
624
631
378
2237
592
1305
225
707
34
450
722
556
602
1113
650
479
508
772
1065
419
484
794
957
382
469
442
466
550
624
632
377
2237
587
1305
224
706
34
450
722
554
598
1112
651
481
508
772
1065
419
482
790
957
382
470
440
466
550
624
632
378
2237
587
1305
225
706
34
452
724
554
602
1113
652
479
509
773
1066
418
481
789
956
385
469
440
463
551
622
632
376
2239
588
1306
226
707
34
450
723
554
597
1113
652
478
511
773
1065
418
481
790
957
385
468
440
464
549
623
631
376
2237
589
1305
225
706
34
450
722
552
599
1111
652
478
511
773
1065
419
481
789
957
384
469
441
464
549
623
631
377
2237
592
1305
225
707
34
452
723
554
601
1113
649
479
509
773
1066
418
481
790
956
384
469
440
465
551
624
632
378
2238
592
1305
224
707
34
452
722
553
603
1112
653
478
509
772
1065
419
481
788
957
385
470
440
464
549
624
631
378
2238
587
1305
226
707
34
452
722
555
600
1114
653
479
512
772
1065
419
481
790
956
384
469
439
465
551
624
631
378
2238
588
1305
224
707
34
450
722
554
597
1111
652
478
509
773
1066
417
481
790
956
382
470
441
465
550
623
632
377
2237
588
1305
225
707
34
450
723
554
603
1113
652
478
511
773
1066
417
482
790
957
385
469
440
465
550
623
631
377
2237
587
1305
224
707
34
451
722
554
598
1113
653
479
509
773
1065
418
481
794
956
385
470
441
465
551
623
632
377
2237
588
1304
225
707
34
452
722
555
600
1113
652
482
511
772
1065
418
482
794
957
382
468
440
465
549
625
632
378
2237
587
1306
226
707
34
450
722
554
602
1111
648
478
510
772
1066
417
482
790
957
385
469
441
464
552
623
631
378
2234
593
1305
225
707
34
452
720
553
598
1110
652
479
509
773
1066
418
481
789
956
384
469
441
461
550
625
631
378
2236
587
1306
225
707
34
450
722
555
599
1111
649
479
509
773
1065
419
481
789
956
385
469
441
461
549
624
632
377
2237
588
1305
224
707
34
452
722
555
603
1113
651
479
510
773
1065
417
481
790
956
382
470
441
465
550
625
631
376
2237
587
1305
225
706
34
452
722
555
599
1113
649
480
507
773
1065
418
482
790
956
385
469
440
463
548
623
631
377
2236
587
1305
225
707
34
453
722
553
603
1111
653
477
510
773
1066
418
480
789
956
384
469
439
463
551
625
632
377
2235
589
1304
225
707
34
451
722
553
601
1111
651
478
509
773
1066
420
480
789
956
385
469
440
464
549
624
631
377
2235
587
1308
225
707
34
450
722
555
598
1112
651
478
508
773
1066
419
480
789
957
385
469
440
464
552
623
631
377
2236
586
1305
225
707
34
451
722
554
601
1112
651
479
507
772
1065
420
482
789
957
385
468
440
464
548
624
631
377
2236
593
1306
225
707
34
450
722
554
602
1111
652
478
511
773
1065
420
482
789
956
384
469
441
464
551
623
631
377
2235
592
1305
224
707
34
452
721
553
598
1113
651
478
510
773
1066
418
481
790
956
382
469
441
464
548
624
632
378
2236
593
1306
224
706
34
452
722
555
598
1111
653
478
508
772
1067
419
481
789
955
382
469
441
464
550
624
632
376
2237
593
1305
224
707
34
450
722
554
598
1112
652
479
507
772
1065
420
482
794
957
382
469
441
464
551
623
631
377
2235
588
1306
225
707
34
450
723
553
597
1110
648
477
509
773
1064
419
481
794
956
382
469
439
465
552
625
630
377
2235
587
1305
224
707
34
450
722
555
602
1113
654
477
509
772
1065
419
481
789
957
385
468
440
465
551
623
632
376
2236
588
1304
225
706
34
452
722
555
600
1114
652
478
507
773
1066
417
481
790
957
385
469
440
465
550
623
632
376
2237
592
1305
225
707
34
453
723
554
598
1113
650
478
508
772
1066
419
482
790
957
385
469
441
465
548
623
631
377
2236
587
1305
225
707
34
453
722
553
600
1112
652
478
509
773
1066
418
482
790
957
384
468
439
465
552
623
632
378
2235
592
1304
224
707
34
450
722
556
599
1114
652
479
510
772
1066
418
481
789
957
385
468
441
464
548
624
631
377
2236
587
1305
224
707
34
450
723
556
601
1113
650
480
508
772
1065
418
481
789
957
381
469
441
464
549
625
632
378
2236
588
1305
225
707
34
450
722
554
601
1113
650
479
508
772
1067
417
481
788
956
385
469
440
465
551
623
631
377
2235
593
1305
225
707
34
450
722
553
600
1114
650
478
509
773
1065
420
482
788
955
384
469
440
464
551
622
631
377
2236
589
1305
224
707
34
452
724
556
601
1112
654
480
508
773
1063
417
481
787
956
382
469
441
464
552
625
631
377
2236
588
1305
224
707
34
452
723
554
602
1110
652
478
508
772
1065
418
481
789
957
382
468
441
461
553
623
632
376
2236
589
1305
224
707
34
453
724
553
597
1111
653
479
511
773
1067
418
481
789
957
382
469
441
460
550
624
631
377
2235
588
1305
225
707
34
451
723
555
601
1110
651
480
509
773
1067
420
482
792
957
382
469
440
460
550
623
631
376
2238
587
1306
224
707
34
450
722
554
599
1110
649
479
509
772
1067
418
481
784
957
382
469
441
463
544
623
631
377
2238
587
1303
225
706
33
451
722
554
598
1111
651
478
509
773
1065
418
481
786
957
384
469
441
460
544
623
631
378
2237
593
1306
225
707
33
453
723
555
597
1110
650
478
507
772
1065
418
482
788
957
385
469
441
460
544
623
631
377
2236
587
1305
224
707
33
453
723
552
602
1110
652
478
507
772
1065
418
481
786
956
384
468
440
460
543
622
631
376
2235
587
1306
225
707
33
452
722
553
597
1110
652
478
510
772
1066
418
481
789
958
384
468
441
460
543
623
631
377
2236
589
1304
224
707
33
451
721
554
598
1110
653
478
509
772
1065
420
482
788
956
384
469
441
460
544
622
632
378
2238
589
1305
225
707
33
451
724
552
602
1110
652
478
508
773
1065
418
482
787
957
385
469
441
460
543
623
631
378
2238
587
1304
224
707
33
450
723
552
602
1110
652
478
508
772
1065
419
481
792
956
382
469
441
459
545
623
632
378
2237
589
1306
224
707
33
451
722
554
602
1109
653
477
509
772
1065
419
481
788
956
382
469
441
460
545
624
631
377
2236
588
1306
225
707
33
452
723
553
598
1110
652
478
508
773
1066
420
481
786
956
381
469
440
460
546
622
631
378
2237
592
1306
224
707
33
453
724
554
599
1111
650
478
507
772
1065
420
481
787
957
382
469
440
460
546
622
631
377
2238
593
1305
226
707
33
452
723
554
597
1110
650
478
507
772
1065
420
482
787
956
384
469
441
459
544
624
631
377
2236
589
1306
225
707
33
451
722
552
598
1110
650
478
509
772
1065
417
480
787
957
385
469
440
459
545
624
632
378
2239
587
1306
224
707
33
450
722
552
599
1110
649
477
507
773
1064
418
482
789
957
384
469
440
459
546
622
632
376
2236
589
1305
224
707
33
451
721
553
598
1110
649
477
507
773
1066
418
480
788
956
384
468
441
459
545
625
630
377
2237
588
1305
225
707
33
450
721
555
598
1110
651
478
508
773
1065
419
481
789
957
383
469
441
458
547
623
630
378
2239
587
1305
224
707
33
452
722
552
598
1110
649
478
508
772
1065
417
481
792
956
385
469
440
458
547
623
632
377
2237
587
1304
224
707
33
453
722
555
596
1110
649
478
507
773
1066
419
480
789
957
382
469
441
458
547
622
632
377
2236
589
1304
225
707
33
450
722
554
597
1110
648
478
507
773
1065
418
481
792
956
383
469
441
458
547
623
631
378
2237
587
1305
224
707
33
452
721
553
597
1110
651
478
507
773
1067
418
482
789
957
385
469
441
458
546
623
632
377
2238
588
1305
226
707
33
453
721
554
600
1110
650
477
509
772
1065
420
481
786
957
382
469
441
460
546
623
631
376
2238
586
1305
225
707
33
451
723
554
596
1111
651
477
507
772
1064
419
480
787
957
386
469
440
460
545
624
632
378
2235
589
1305
225
707
33
455
722
552
597
1110
652
479
507
772
1066
418
481
787
957
385
468
441
460
546
624
631
378
2238
592
1305
224
707
33
453
721
552
597
1110
652
478
508
772
1066
419
482
787
956
384
469
441
460
543
623
631
376
2237
588
1304
224
706
33
452
722
552
598
1110
649
478
508
772
1066
419
481
787
957
382
469
439
460
545
622
631
378
2238
588
1305
225
707
33
450
722
554
602
1111
652
477
507
772
1067
419
482
788
956
384
469
440
460
543
624
632
377
2236
588
1305
224
707
33
450
722
554
598
1110
653
478
507
772
1066
418
482
786
956
384
469
440
460
544
623
631
376
2236
587
1304
224
707
33
453
722
552
601
1110
650
477
508
772
1065
418
482
786
956
382
468
441
460
545
623
632
377
2239
593
1304
225
707
33
453
723
552
597
1110
653
479
508
773
1065
418
482
788
956
385
468
440
460
544
623
630
376
2237
588
1306
224
707
33
452
722
554
600
1109
653
478
511
773
1067
419
481
787
957
384
468
440
460
548
624
631
377
2236
587
1305
225
707
33
450
722
555
599
1111
651
478
508
773
1066
419
481
791
956
384
469
440
461
544
624
631
377
2237
588
1305
224
707
33
450
723
554
600
1110
651
478
509
773
1065
418
482
788
956
382
469
440
463
544
624
631
378
2238
588
1305
224
707
33
452
722
554
598
1110
652
478
507
773
1065
418
480
788
957
381
469
440
461
546
623
631
377
2238
588
1306
224
706
33
450
722
555
598
1110
653
478
507
772
1065
419
481
787
957
384
469
441
461
548
623
631
377
2236
587
1305
224
706
33
453
722
554
602
1110
650
478
507
772
1066
419
481
789
956
384
469
441
460
548
624
631
378
2237
588
1304
224
707
33
452
722
553
598
1109
652
479
509
773
1065
419
481
789
958
384
469
439
460
546
623
631
378
2239
593
1304
225
707
33
453
720
553
598
1110
652
479
509
773
1065
420
482
788
956
385
470
440
460
547
622
631
377
2236
588
1305
225
707
33
450
721
554
602
1109
649
477
507
773
1065
419
481
787
956
384
469
441
461
546
623
632
377
2236
587
1304
225
707
33
451
722
554
600
1110
649
478
507
773
1067
419
481
789
956
382
469
441
461
547
624
632
377
2236
589
1304
225
707
33
450
723
554
602
1110
651
478
509
773
1065
420
482
787
956
382
469
439
461
545
623
631
377
2238
587
1305
225
707
33
454
723
553
597
1111
652
478
508
772
1065
419
482
793
957
381
468
440
460
545
625
631
376
2236
588
1304
225
707
33
452
723
554
597
1110
652
479
507
772
1065
419
481
793
956
382
469
441
459
545
623
631
378
2236
589
1304
225
707
33
452
722
554
601
1110
653
478
509
772
1064
420
481
788
957
385
469
441
460
544
624
632
377
2237
587
1304
225
707
33
451
722
555
602
1110
652
478
509
772
1065
419
482
792
956
385
469
440
460
543
623
631
376
2237
588
1305
224
707
33
451
723
554
599
1111
652
478
508
773
1065
419
481
788
956
384
470
439
460
545
625
632
377
2236
588
1305
224
707
33
452
722
554
597
1109
649
478
508
773
1065
419
481
788
956
384
470
441
460
544
622
631
378
2237
592
1304
224
707
33
451
722
554
599
1110
652
479
509
772
1066
417
481
788
957
385
469
441
460
545
622
631
377
2237
593
1304
224
707
33
453
722
554
599
1109
650
478
509
772
1065
417
482
787
956
385
469
440
459
546
623
630
377
2239
588
1305
224
707
33
452
723
554
600
1110
649
478
508
773
1064
419
480
787
956
382
469
440
460
545
624
632
378
2238
587
1304
225
707
33
453
723
554
600
1110
650
480
508
772
1065
418
481
789
957
385
469
441
460
544
623
632
377
2238
588
1304
224
707
33
450
723
554
598
1110
651
479
509
772
1065
417
481
794
957
382
470
441
460
545
623
632
378
2238
593
1306
224
706
33
450
723
553
603
1110
654
478
509
773
1064
418
481
789
956
384
469
440
459
546
622
632
378
2239
588
1304
224
707
33
452
723
554
598
1110
652
478
511
773
1066
418
481
789
956
384
470
441
459
546
622
631
377
2239
588
1306
224
707
33
452
723
553
599
1110
651
478
510
772
1065
418
483
789
958
385
469
441
458
547
622
631
377
2238
588
1306
225
707
33
450
723
554
600
1109
651
478
509
772
1065
418
481
788
957
382
469
441
458
544
623
632
378
2238
588
1305
224
707
33
452
722
556
602
1112
653
478
508
773
1065
418
481
786
955
381
468
441
457
547
623
631
376
2240
587
1305
226
707
33
453
722
555
603
1110
653
478
510
772
1065
420
482
793
956
385
469
440
457
546
623
632
376
2237
593
1305
224
707
33
450
723
554
598
1110
648
478
509
773
1066
419
481
788
957
384
468
441
459
544
625
632
378
2236
592
1305
225
707
33
450
722
553
597
1109
652
478
509
773
1065
419
481
786
957
384
469
441
461
544
624
632
376
2240
588
1305
226
707
33
453
723
556
602
1110
652
478
508
772
1066
419
482
788
957
385
469
442
462
545
623
631
378
2236
589
1305
224
707
33
454
722
555
603
1109
651
479
507
773
1066
420
481
784
957
385
468
442
478
430
622
631
376
2237
587
1304
225
707
32
451
723
555
602
1111
649
479
509
773
1066
420
481
785
956
385
469
441
480
420
624
630
377
2236
587
1304
225
707
32
452
722
554
598
1111
651
478
511
773
1065
418
481
785
958
384
469
441
481
369
623
631
378
2236
593
1304
225
707
32
452
722
556
598
1109
652
478
507
773
1065
417
483
784
957
386
469
441
479
342
622
631
378
2236
593
1305
225
707
32
450
722
555
598
1108
652
478
509
772
1064
418
481
785
958
384
470
440
480
368
622
631
378
2236
589
1304
225
707
32
452
722
554
603
1109
653
478
509
773
1066
419
482
787
957
385
469
442
479
392
622
631
378
2235
587
1306
224
707
32
452
723
554
600
1109
652
478
509
772
1066
419
483
785
956
382
469
441
479
401
623
631
378
2237
588
1306
225
707
32
453
722
554
598
1107
649
482
507
772
1064
418
481
791
957
382
469
440
478
408
623
631
377
2236
587
1305
225
707
32
452
722
554
599
1111
650
480
509
772
1065
418
480
787
957
381
469
440
479
404
622
630
376
2237
589
1305
225
707
32
451
724
555
602
1110
653
479
509
772
1064
420
480
786
957
381
470
440
479
398
623
630
376
2236
588
1304
224
707
32
452
722
553
600
1109
651
478
509
773
1065
419
482
786
957
384
469
441
478
396
622
631
376
2235
593
1304
225
707
32
450
723
557
602
1111
650
479
508
772
1065
420
482
786
957
384
469
440
478
396
622
630
376
2236
593
1306
224
707
32
450
723
556
598
1110
652
477
508
772
1065
419
482
785
956
384
469
440
480
395
624
631
377
2235
588
1305
224
707
32
452
723
554
598
1111
649
478
510
773
1065
418
482
787
957
383
469
442
479
395
623
631
376
2238
588
1304
226
707
32
451
724
554
603
1109
653
480
509
772
1065
419
481
786
956
384
469
441
479
400
622
631
378
2237
589
1305
225
707
32
451
722
557
599
1110
652
479
508
773
1065
419
481
786
957
384
468
441
480
397
622
631
377
2238
593
1305
226
707
32
453
723
555
598
1111
652
479
510
772
1065
418
482
785
956
382
469
441
479
397
623
631
378
2238
586
1306
225
707
32
452
723
554
600
1109
651
478
509
772
1065
418
482
785
958
385
469
442
479
393
623
629
377
2237
588
1305
224
706
32
452
722
553
600
1109
652
477
509
772
1064
418
482
787
958
385
469
441
481
385
622
631
377
2235
589
1306
225
707
32
454
722
555
602
1110
652
479
508
772
1065
417
481
787
956
384
469
441
481
387
624
632
377
2237
593
1306
224
707
32
451
723
553
602
1109
652
478
510
772
1066
418
481
785
956
382
469
440
479
395
624
632
377
2236
592
1306
224
707
32
450
723
553
598
1109
652
478
509
773
1065
420
482
787
957
381
469
442
480
402
623
631
378
2235
588
1304
224
707
32
450
722
554
603
1110
652
478
507
772
1064
419
482
786
957
383
469
441
478
400
623
630
377
2235
588
1304
225
706
32
451
723
555
600
1108
651
479
507
773
1065
419
482
788
956
382
469
441
479
404
623
631
377
2236
586
1305
224
707
32
451
723
554
602
1108
651
478
509
773
1065
418
481
786
956
382
468
440
479
394
622
631
377
2235
588
1303
224
707
32
454
722
553
602
1108
649
479
509
772
1066
419
483
785
957
384
468
440
477
351
623
631
376
2235
588
1305
225
706
32
452
722
555
598
1109
653
478
507
772
1064
418
481
786
956
386
469
440
479
321
623
629
376
2236
593
1305
225
707
32
450
722
554
600
1109
651
478
507
772
1065
419
481
790
956
384
469
441
478
335
623
632
378
2238
592
1303
224
707
32
450
723
554
602
1109
652
478
510
772
1065
418
481
790
957
385
469
440
479
364
623
630
377
2235
588
1305
225
706
32
451
723
553
598
1108
652
480
509
772
1065
419
481
785
957
382
468
440
480
385
622
631
377
2234
587
1306
225
706
32
453
721
557
599
1108
652
478
507
772
1065
418
481
789
956
385
468
440
479
387
622
631
377
2236
589
1305
224
707
32
454
724
554
598
1109
652
479
508
772
1065
419
482
784
958
384
470
440
478
387
622
631
378
2234
587
1303
224
706
32
450
723
554
599
1109
651
478
509
772
1064
419
482
784
957
385
469
441
478
384
622
631
378
2234
587
1304
224
707
32
453
722
557
603
1108
649
479
508
773
1065
418
482
784
956
382
470
441
478
382
624
631
377
2235
589
1303
224
707
32
450
723
554
598
1110
652
480
508
772
1066
417
480
785
957
384
468
441
479
366
622
631
376
2238
588
1305
225
707
32
453
723
555
600
1112
648
479
509
772
1065
417
482
785
957
386
469
440
480
367
623
629
378
2236
592
1306
224
707
32
451
722
554
603
1110
653
479
509
772
1064
420
481
784
956
383
469
441
479
375
623
630
377
2236
593
1306
225
707
32
451
724
554
598
1109
652
478
509
772
1065
417
481
785
955
385
468
441
478
382
622
631
377
2235
586
1305
224
707
32
451
722
555
598
1109
652
479
507
772
1065
419
481
782
956
384
468
441
480
382
623
630
377
2235
587
1303
226
707
32
451
723
555
603
1111
652
479
510
772
1065
420
482
789
958
384
468
441
478
381
623
631
377
2236
589
1303
225
707
32
452
724
554
598
1110
652
479
511
772
1066
419
482
784
956
382
469
442
478
389
623
631
377
2236
589
1305
226
707
32
453
722
553
598
1108
649
479
507
772
1065
418
481
790
956
386
470
440
478
397
624
631
378
2235
588
1305
225
706
32
453
723
555
598
1109
651
478
510
772
1065
418
481
785
957
382
469
441
478
402
623
630
378
2238
588
1304
225
707
32
450
722
554
603
1110
652
478
509
772
1064
417
482
785
957
382
470
441
479
400
622
631
377
2235
589
1303
224
707
32
450
722
554
602
1110
653
479
509
772
1065
420
481
784
956
382
468
440
478
402
622
632
377
2236
588
1305
225
707
32
450
722
554
600
1109
652
477
508
772
1065
419
480
785
957
385
470
441
478
396
624
631
377
2235
587
1305
225
706
32
451
723
556
602
1109
652
477
508
772
1065
418
482
784
957
384
469
442
478
396
623
630
376
2236
593
1304
224
707
32
452
723
554
598
1110
652
478
510
772
1064
420
481
785
957
384
469
440
477
401
622
631
376
2235
588
1304
224
707
32
450
723
554
599
1108
651
479
510
772
1065
417
481
784
955
384
469
441
480
406
622
631
376
2236
587
1305
225
707
32
453
724
555
601
1108
652
478
507
